"RB010","RB020","RB030","RB031","RB031_F","RB050","RB050_F","RB070","RB070_F","RB080","RB080_F","RB090","RB090_F","RB200","RB200_F","RB210","RB210_F","RB220","RB220_F","RB230","RB230_F","RB240","RB240_F","RB245","RB245_F","RB250","RB250_F","RB260","RB260_F","RB270","RB270_F","RL010","RL010_F","RL020","RL020_F","RL030","RL030_F","RL040","RL040_F","RL050","RL050_F","RL060","RL060_F","RL070","RL070_F","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","DE","258520601",,,2881.89633375474,,,,1973,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258530101",,,2881.89633375474,,,,1946,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","258540401",,,2881.89633375474,,,,1974,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258568501",,,2881.89633375474,,,,1950,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258576001",,,2881.89633375474,,,,1934,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258587901",,,2881.89633375474,,,,1944,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,"5",,,,,,,,,,
"2013","DE","258601001",,,2881.89633375474,,,,1984,,"1",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258610901",,,2881.89633375474,,,,1956,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"2",,,,,,,,,,
"2013","DE","258645201",,,2881.89633375474,,,,1944,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258655501",,,2881.89633375474,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","258713301",,,2881.89633375474,,,,1978,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258740201",,,2881.89633375474,,,,1959,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258771601",,,2881.89633375474,,,,1942,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,"21",,,,,,"0",,,,,,,,,,,,
"2013","DE","258773201",,,2881.89633375474,,,,1979,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258802501",,,2881.89633375474,,,,1943,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258814401",,,2881.89633375474,,,,1938,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","258821101",,,2881.89633375474,,,,1992,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","258822301",,,2881.89633375474,,,,1937,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258824201",,,2881.89633375474,,,,1982,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,"0",,,,,,,,,,
"2013","DE","258854201",,,2881.89633375474,,,,1936,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258862301",,,2881.89633375474,,,,1985,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","258883401",,,2881.89633375474,,,,1932,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","258920401",,,2881.89633375474,,,,1943,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259019901",,,2881.89633375474,,,,1992,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","259037001",,,2881.89633375474,,,,1964,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259039601",,,2881.89633375474,,,,1958,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259069501",,,2881.89633375474,,,,1963,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259093001",,,2881.89633375474,,,,1953,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259209401",,,2881.89633375474,,,,1938,,"1",,"2",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","259215801",,,2881.89633375474,,,,1943,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259217801",,,2881.89633375474,,,,1945,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","259235901",,,2881.89633375474,,,,1973,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","259267301",,,2881.89633375474,,,,1955,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"8",,"0",,,,,,,,,,,,
"2013","DE","259268001",,,2881.89633375474,,,,1971,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259300401",,,2881.89633375474,,,,1975,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","259325501",,,2881.89633375474,,,,1971,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259342401",,,2881.89633375474,,,,1957,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259347501",,,2881.89633375474,,,,1967,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","259365501",,,2881.89633375474,,,,1985,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","259368201",,,2881.89633375474,,,,1982,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259368701",,,2881.89633375474,,,,1944,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259390201",,,2881.89633375474,,,,1971,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,"10",,,,,,,,,,,,,,,,
"2013","DE","259410501",,,2881.89633375474,,,,1986,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259437901",,,2881.89633375474,,,,1971,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259456501",,,2881.89633375474,,,,1984,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"2",,,,,,,,,,
"2013","DE","259501001",,,2881.89633375474,,,,1981,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","259570001",,,2881.89633375474,,,,1932,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"30",,,,,,,,,,,,,,
"2013","DE","259573201",,,2881.89633375474,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259601601",,,2881.89633375474,,,,1974,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259644101",,,2881.89633375474,,,,1959,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259688801",,,2881.89633375474,,,,1974,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259716001",,,2881.89633375474,,,,1960,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259741301",,,2881.89633375474,,,,1975,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,"24",,,,,,,,,,,,,,,,,,
"2013","DE","259832401",,,2881.89633375474,,,,1985,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259846101",,,2881.89633375474,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","259863101",,,2881.89633375474,,,,1943,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","259870501",,,2881.89633375474,,,,1960,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","259883701",,,2881.89633375474,,,,1979,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","259893701",,,2881.89633375474,,,,1986,,"2",,"1",,"2",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260045801",,,2881.89633375474,,,,1957,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260176401",,,2881.89633375474,,,,1971,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","260220601",,,2881.89633375474,,,,1982,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260286401",,,2881.89633375474,,,,1954,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","260304601",,,2881.89633375474,,,,1975,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260315801",,,2881.89633375474,,,,1974,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","260321901",,,2881.89633375474,,,,1979,,"1",,"1",,"4",,,,,,,,,,,,,,,,,,,,"0",,"35",,,,,,,,,,,,,,
"2013","DE","260338001",,,2881.89633375474,,,,1957,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260376801",,,2881.89633375474,,,,1932,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260413801",,,2881.89633375474,,,,1948,,"1",,"1",,"4",,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,
"2013","DE","260438901",,,2881.89633375474,,,,1961,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","260477401",,,2881.89633375474,,,,1937,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260506801",,,2881.89633375474,,,,1975,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260645001",,,2881.89633375474,,,,1950,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260688601",,,2881.89633375474,,,,1979,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260690501",,,2881.89633375474,,,,1988,,"2",,"2",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260711901",,,2881.89633375474,,,,1950,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","260761401",,,2881.89633375474,,,,1942,,"2",,"1",,"2",,,,,,,,,,"11",,"5",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","260790401",,,2881.89633375474,,,,1979,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","260824601",,,2881.89633375474,,,,1992,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260862201",,,2881.89633375474,,,,1951,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260876201",,,2881.89633375474,,,,1935,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","260887801",,,2881.89633375474,,,,1987,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260917601",,,2881.89633375474,,,,1962,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","260954201",,,2881.89633375474,,,,1967,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261033901",,,2881.89633375474,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261081201",,,2881.89633375474,,,,1961,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261107201",,,2881.89633375474,,,,1961,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261143001",,,2881.89633375474,,,,1954,,"2",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261192201",,,2881.89633375474,,,,1934,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261200701",,,2881.89633375474,,,,1983,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261209801",,,2881.89633375474,,,,1942,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261222701",,,2881.89633375474,,,,1962,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"25",,,,,,,,,,,,,,
"2013","DE","261228301",,,2881.89633375474,,,,1979,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261251201",,,2881.89633375474,,,,1937,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261355201",,,2881.89633375474,,,,1985,,"1",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","261365301",,,2881.89633375474,,,,1982,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","261372801",,,2881.89633375474,,,,1968,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","261376101",,,2881.89633375474,,,,1959,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261446601",,,2881.89633375474,,,,1932,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261464501",,,2881.89633375474,,,,1961,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261484601",,,2881.89633375474,,,,1983,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261492601",,,2881.89633375474,,,,1962,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261494201",,,2881.89633375474,,,,1957,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261517401",,,2881.89633375474,,,,1986,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261597301",,,2881.89633375474,,,,1977,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261631401",,,2881.89633375474,,,,1970,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261636901",,,2881.89633375474,,,,1932,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","261638201",,,2881.89633375474,,,,1937,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261687801",,,2881.89633375474,,,,1937,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","261797801",,,2881.89633375474,,,,1942,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"38",,,,,,,,,,,,,,
"2013","DE","261815401",,,2881.89633375474,,,,1987,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","261838401",,,2881.89633375474,,,,1954,,"1",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261850701",,,2881.89633375474,,,,1955,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261853701",,,2881.89633375474,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261870201",,,2881.89633375474,,,,1956,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","261881701",,,2881.89633375474,,,,1964,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","261934001",,,2881.89633375474,,,,1934,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","261942201",,,2881.89633375474,,,,1975,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262019301",,,2881.89633375474,,,,1956,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262021401",,,2881.89633375474,,,,1967,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","262029401",,,2881.89633375474,,,,1979,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262058001",,,2881.89633375474,,,,1938,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"25",,,,"0",,,,,,,,,,,,,,
"2013","DE","262058601",,,2881.89633375474,,,,1951,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262098901",,,2881.89633375474,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","262146501",,,2881.89633375474,,,,1932,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","262208501",,,2881.89633375474,,,,1977,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262224001",,,2881.89633375474,,,,1973,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,"0",,,,,,,,,,
"2013","DE","262225501",,,2881.89633375474,,,,1954,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"0",,"9",,,,,,,,,,,,,,,,
"2013","DE","262252301",,,2881.89633375474,,,,1944,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262292701",,,2881.89633375474,,,,1932,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262316501",,,2881.89633375474,,,,1937,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262326701",,,2881.89633375474,,,,1932,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","262340601",,,2881.89633375474,,,,1986,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"5",,,,,,,,,,,,,,,,,,
"2013","DE","262362501",,,2881.89633375474,,,,1979,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,"0",,,,,,,,,,
"2013","DE","262390201",,,2881.89633375474,,,,1985,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","262448101",,,2881.89633375474,,,,1978,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262482101",,,2881.89633375474,,,,1978,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,"2",,,,,,,,,,
"2013","DE","262518201",,,2881.89633375474,,,,1934,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","262520201",,,2881.89633375474,,,,1978,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","262523101",,,2881.89633375474,,,,1973,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"1",,,,,,,,,,,,,,,,
"2013","DE","262526201",,,2881.89633375474,,,,1948,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262560101",,,2881.89633375474,,,,1987,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"27",,,,,,,,,,,,,,,,,,
"2013","DE","262573301",,,2881.89633375474,,,,1978,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262587701",,,2881.89633375474,,,,1936,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262635901",,,2881.89633375474,,,,1954,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","262644001",,,2881.89633375474,,,,1972,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262731701",,,2881.89633375474,,,,1962,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","262738001",,,2881.89633375474,,,,1945,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","262747901",,,2881.89633375474,,,,1985,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262759901",,,2881.89633375474,,,,1968,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262764801",,,2881.89633375474,,,,1958,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"20",,,,"0",,,,,,,,,,
"2013","DE","262805701",,,2881.89633375474,,,,1981,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262811401",,,2881.89633375474,,,,1961,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262828201",,,2881.89633375474,,,,1976,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","262874101",,,2881.89633375474,,,,1971,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262907001",,,2881.89633375474,,,,1932,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262912501",,,2881.89633375474,,,,1936,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","262950701",,,2881.89633375474,,,,1956,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262960601",,,2881.89633375474,,,,1967,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","262978901",,,2881.89633375474,,,,1969,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263008101",,,2881.89633375474,,,,1957,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263023301",,,2881.89633375474,,,,1992,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263066101",,,2881.89633375474,,,,1982,,"1",,"2",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","263072701",,,2881.89633375474,,,,1944,,"2",,"2",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","263100001",,,2881.89633375474,,,,1955,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263103801",,,2881.89633375474,,,,1937,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263104501",,,2881.89633375474,,,,1986,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263111301",,,2881.89633375474,,,,1932,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263185101",,,2881.89633375474,,,,1960,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,"20",,,,,,,,,,,,,,,,,,
"2013","DE","263186501",,,2881.89633375474,,,,1961,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263186901",,,2881.89633375474,,,,1957,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","263218901",,,2881.89633375474,,,,1932,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","263221201",,,2881.89633375474,,,,1963,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
