,PB030: PERSONAL ID,PB020: COUNTRY,PB010: YEAR OF THE SURVEY,PB140: YEAR OF BIRTH,PB150: SEX,PB190: MARITAL STATUS,PB200: CONSENSUAL UNION,PB220A: CITIZENSHIP,PE010: CURRENT EDUCATION ACTIVITY,PE040: HIGHEST ISCED LEVEL ATTAINED,PL031: SELF-DEFINED CURRENT ECONOMIC STATUS,PL035: WORKED AT LEAST 1 HOUR DURING THE PREVIOUS WEEK,PL051: OCCUPATION (ISCO-08 (COM)),PL150: MANAGERIAL POSITION,PH010: GENERAL HEALTH,PH020: SUFFER FROM ANY A CHRONIC (LONG-STANDING) ILLNESS OR CONDITION,PH030: LIMITATION IN ACTIVITIES BECAUSE OF HEALTH PROBLEMS,PH040: UNMET NEED FOR MEDICAL EXAMINATION OR TREATMENT,PH060: UNMET NEED FOR DENTAL EXAMINATION OR TREATMENT,PY010G_PY020G_PY021G_PY050G: EMPLOYEE INCOME,PY035G: CONTRIBUTIONS TO INDIVIDUAL PRIVATE PENSION PLANS,PY080G: PENSION FROM INDIVIDUAL PRIVATE PLANS,PY090G++: SOCIAL BENEFITS,PY090G: UNEMPLOYMENT BENEFITS,PY100G: OLD-AGE BENEFITS,PY110G: SURVIVOR’ BENEFITS,PY120G: SICKNESS BENEFITS,PY130G: DISABILITY BENEFITS,PY140G: EDUCATION-RELATED ALLOWANCES,PD020: Replace worn-out clothes by some new (not second-hand) ones,PD030: Two pairs of properly fitting shoes,PD050: Get-together with friends/family (relatives) for a drink/meal at least once a month,PD060: Regularly participate in a leisure activity,PD070: Spend a small amount of money each week on yourself,PD080: Internet connection for personal use at home,PW020: MEANING OF LIFE
14074,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14075,259268001,DE,2013,1971,2,2.0,3,LOC,2,3.0,2.0,2,23.0,2.0,2.0,1.0,3.0,2,2,31882.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0
14076,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14077,259325501,DE,2013,1971,1,2.0,3,LOC,2,5.0,1.0,2,23.0,2.0,3.0,2.0,3.0,2,2,66671.05,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0
14078,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14079,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14080,259365501,DE,2013,1985,1,1.0,1,LOC,2,2.0,1.0,2,74.0,1.0,3.0,2.0,2.0,2,2,35637.41,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,8.0
14081,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14082,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14083,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14084,259410501,DE,2013,1986,2,2.0,1,LOC,2,5.0,1.0,2,23.0,2.0,2.0,2.0,3.0,2,2,15800.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,7.0
14085,259437901,DE,2013,1971,1,2.0,1,LOC,2,5.0,1.0,1,21.0,1.0,1.0,2.0,2.0,2,2,43996.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
14086,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14087,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14088,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14090,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14091,259644101,DE,2013,1959,1,2.0,1,LOC,2,5.0,3.0,1,23.0,2.0,2.0,2.0,1.0,2,2,44318.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0
14092,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14093,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14094,259741301,DE,2013,1975,1,1.0,1,LOC,2,4.0,1.0,1,32.0,2.0,3.0,1.0,3.0,2,2,87888.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0
14095,259832401,DE,2013,1985,1,1.0,3,LOC,2,5.0,1.0,1,24.0,1.0,3.0,2.0,3.0,2,2,49529.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
14096,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14097,259863101,DE,2013,1943,2,2.0,3,LOC,2,2.0,7.0,2,52.0,2.0,2.0,2.0,3.0,2,2,3945.4,0,0.0,16767.97,0.0,16767.97,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0
14098,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14099,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14100,259893701,DE,2013,1986,2,1.0,1,LOC,2,3.0,1.0,1,23.0,2.0,2.0,2.0,3.0,2,2,24631.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
14101,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14102,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14103,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14104,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14105,260304601,DE,2013,1975,2,1.0,1,LOC,2,3.0,1.0,1,33.0,2.0,2.0,2.0,3.0,2,2,87928.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0
14106,260315801,DE,2013,1974,1,2.0,3,LOC,2,5.0,1.0,1,33.0,2.0,2.0,2.0,3.0,2,2,42645.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0
14107,260321901,DE,2013,1979,1,1.0,3,LOC,2,5.0,3.0,1,13.0,1.0,2.0,2.0,3.0,1,2,64332.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
14108,260338001,DE,2013,1957,2,2.0,1,LOC,1,4.0,1.0,2,23.0,2.0,2.0,2.0,3.0,2,2,20928.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0
14109,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14110,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14111,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14112,260477401,DE,2013,1937,2,5.0,1,LOC,1,2.0,7.0,2,33.0,2.0,3.0,8.0,3.0,2,2,0.0,1200,0.0,3277.34,0.0,3277.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
14113,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14114,260645001,DE,2013,1950,1,5.0,1,LOC,2,2.0,7.0,2,94.0,2.0,3.0,2.0,1.0,8,2,0.0,2165,0.0,19056.65,0.0,19056.65,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,7.0
14115,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14116,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14117,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14118,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14119,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14120,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14121,260862201,DE,2013,1951,1,2.0,1,LOC,2,5.0,7.0,2,13.0,2.0,2.0,1.0,1.0,2,2,1582.56,0,0.0,10855.07,1920.18,8934.89,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
14122,260876201,DE,2013,1935,2,2.0,1,LOC,2,3.0,7.0,1,83.0,2.0,2.0,2.0,8.0,2,2,0.0,0,0.0,27663.370000000003,0.0,5781.15,21882.22,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
14123,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14125,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14126,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14127,261081201,DE,2013,1961,2,2.0,3,LOC,2,4.0,2.0,2,33.0,2.0,3.0,1.0,2.0,2,2,0.0,0,0.0,31644.55,31644.55,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,10.0
14130,261192201,DE,2013,1934,1,2.0,1,LOC,2,3.0,7.0,2,42.0,2.0,4.0,2.0,2.0,2,2,0.0,120,0.0,19462.38,0.0,19462.38,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,10.0
14131,261200701,DE,2013,1983,1,1.0,1,LOC,1,4.0,1.0,2,23.0,1.0,2.0,1.0,2.0,2,2,19116.45,1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
14132,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14133,261222701,DE,2013,1962,1,5.0,1,LOC,2,3.0,7.0,1,52.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,25036.74,0.0,25036.74,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0
14134,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14135,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14136,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14138,261372801,DE,2013,1968,1,1.0,3,LOC,2,3.0,1.0,1,11.0,1.0,2.0,2.0,3.0,8,2,47578.05,1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0
14139,261376101,DE,2013,1959,2,2.0,1,LOC,2,3.0,2.0,1,53.0,2.0,2.0,1.0,2.0,8,2,13028.47,0,0.0,4908.89,4908.89,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0
14140,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14141,261464501,DE,2013,1961,2,5.0,3,LOC,2,5.0,2.0,2,32.0,1.0,3.0,8.0,3.0,2,2,32605.8,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0
14142,261484601,DE,2013,1983,1,2.0,1,LOC,2,4.0,1.0,1,33.0,1.0,1.0,8.0,3.0,2,2,27567.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,9.0
14143,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14144,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14145,261517401,DE,2013,1986,2,2.0,3,OTH,2,3.0,2.0,1,52.0,2.0,2.0,2.0,2.0,2,2,7459.07,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
14146,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14147,261631401,DE,2013,1970,2,2.0,1,LOC,2,5.0,1.0,1,13.0,2.0,2.0,2.0,3.0,2,2,36339.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0
14148,261636901,DE,2013,1932,2,4.0,1,LOC,2,2.0,7.0,2,10.0,2.0,3.0,2.0,3.0,2,2,0.0,0,0.0,19861.73,0.0,19861.73,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,8.0
14149,261638201,DE,2013,1937,1,2.0,1,LOC,2,5.0,7.0,1,23.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,31156.67,0.0,31156.67,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0
14150,261687801,DE,2013,1937,1,4.0,1,LOC,2,5.0,7.0,1,23.0,2.0,3.0,2.0,2.0,2,2,0.0,100,1078.58,16500.61,0.0,16500.61,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0
14151,261797801,DE,2013,1942,2,2.0,3,LOC,2,3.0,7.0,1,44.0,1.0,2.0,1.0,2.0,2,2,0.0,1770,0.0,17724.84,0.0,17724.84,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0
14152,261815401,DE,2013,1987,1,1.0,1,LOC,2,3.0,6.0,2,41.0,0.0,1.0,2.0,3.0,2,2,250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0
14153,261838401,DE,2013,1954,1,2.0,1,LOC,2,5.0,1.0,1,23.0,1.0,1.0,2.0,3.0,2,1,33402.39,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,9.0
14154,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14155,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14156,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14157,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14158,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14159,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14160,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14161,262021401,DE,2013,1967,1,1.0,3,LOC,2,2.0,1.0,1,72.0,2.0,1.0,2.0,2.0,2,2,37829.43,2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
14163,262058001,DE,2013,1938,2,2.0,2,LOC,2,3.0,7.0,2,96.0,2.0,1.0,2.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0
14164,262058601,DE,2013,1951,1,2.0,1,LOC,2,3.0,8.0,1,33.0,1.0,1.0,1.0,2.0,2,2,0.0,0,0.0,23269.72,0.0,0.0,0.0,0.0,23269.72,0.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0
14165,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14166,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14167,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14168,262224001,DE,2013,1973,2,2.0,3,LOC,1,3.0,1.0,2,52.0,2.0,2.0,2.0,3.0,2,2,2165.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0
14169,262225501,DE,2013,1954,1,2.0,1,LOC,2,5.0,1.0,1,24.0,2.0,1.0,2.0,3.0,2,2,59926.31,2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0
14170,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14171,262292701,DE,2013,1932,2,4.0,3,LOC,2,3.0,7.0,2,32.0,2.0,2.0,2.0,3.0,2,2,0.0,2995,0.0,50519.13,0.0,50519.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0
14172,262316501,DE,2013,1937,1,1.0,3,LOC,2,3.0,7.0,1,41.0,1.0,2.0,2.0,2.0,2,2,0.0,0,0.0,42491.33,0.0,42491.33,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
14173,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14174,262340601,DE,2013,1986,2,1.0,1,LOC,2,3.0,5.0,1,41.0,0.0,1.0,2.0,2.0,2,2,0.0,0,0.0,6605.81,6605.81,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,9.0
14175,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14177,262448101,DE,2013,1978,2,2.0,2,LOC,2,5.0,1.0,1,31.0,1.0,1.0,2.0,2.0,2,2,54664.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,99.0
14178,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14179,262518201,DE,2013,1934,1,4.0,3,LOC,2,3.0,7.0,1,41.0,2.0,2.0,2.0,8.0,2,2,0.0,0,0.0,27170.49,0.0,27170.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
14180,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
14181,262523101,DE,2013,1973,1,1.0,1,LOC,2,5.0,1.0,1,31.0,2.0,3.0,2.0,3.0,2,2,83912.26,2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
14182,262526201,DE,2013,1948,1,4.0,2,LOC,2,5.0,3.0,2,51.0,2.0,1.0,2.0,2.0,1,2,23867.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0
14183,262560101,DE,2013,1987,1,1.0,1,LOC,2,3.0,6.0,1,52.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0
