,PB030: PERSONAL ID,PB020: COUNTRY,PB010: YEAR OF THE SURVEY,PB140: YEAR OF BIRTH,PB150: SEX,PB190: MARITAL STATUS,PB200: CONSENSUAL UNION,PB220A: CITIZENSHIP,PE010: CURRENT EDUCATION ACTIVITY,PE040: HIGHEST ISCED LEVEL ATTAINED,PL031: SELF-DEFINED CURRENT ECONOMIC STATUS,PL035: WORKED AT LEAST 1 HOUR DURING THE PREVIOUS WEEK,PL051: OCCUPATION (ISCO-08 (COM)),PL150: MANAGERIAL POSITION,PH010: GENERAL HEALTH,PH020: SUFFER FROM ANY A CHRONIC (LONG-STANDING) ILLNESS OR CONDITION,PH030: LIMITATION IN ACTIVITIES BECAUSE OF HEALTH PROBLEMS,PH040: UNMET NEED FOR MEDICAL EXAMINATION OR TREATMENT,PH060: UNMET NEED FOR DENTAL EXAMINATION OR TREATMENT,PY010G_PY020G_PY021G_PY050G: EMPLOYEE INCOME,PY035G: CONTRIBUTIONS TO INDIVIDUAL PRIVATE PENSION PLANS,PY080G: PENSION FROM INDIVIDUAL PRIVATE PLANS,PY090G++: SOCIAL BENEFITS,PY090G: UNEMPLOYMENT BENEFITS,PY100G: OLD-AGE BENEFITS,PY110G: SURVIVOR’ BENEFITS,PY120G: SICKNESS BENEFITS,PY130G: DISABILITY BENEFITS,PY140G: EDUCATION-RELATED ALLOWANCES,PD020: Replace worn-out clothes by some new (not second-hand) ones,PD030: Two pairs of properly fitting shoes,PD050: Get-together with friends/family (relatives) for a drink/meal at least once a month,PD060: Regularly participate in a leisure activity,PD070: Spend a small amount of money each week on yourself,PD080: Internet connection for personal use at home,PW130: TRUST IN THE POLITICAL SYSTEM
9498,184410801,DE,2013,1956,2,2.0,1,0,1,5.0,10.0,2,33.0,-1.0,2.0,2.0,2.0,2,2,0.0,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0
9499,184410802,DE,2013,1952,1,2.0,1,0,2,3.0,7.0,2,96.0,2.0,3.0,1.0,3.0,2,2,0.0,60,0.0,5274.83,0.0,5274.83,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
9500,184410803,DE,2013,1985,1,2.0,3,0,2,3.0,3.0,2,33.0,1.0,2.0,2.0,3.0,2,2,40874.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0
9501,184412501,DE,2013,1944,1,2.0,3,0,2,5.0,7.0,1,32.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,38642.98,0.0,38642.98,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0
9502,184412502,DE,2013,1953,2,2.0,1,0,2,5.0,2.0,2,26.0,2.0,3.0,2.0,1.0,2,2,2558.88,0,0.0,3725.73,3725.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0
9503,184412503,DE,2013,1988,1,1.0,2,0,1,3.0,6.0,2,-1.0,2.0,4.0,2.0,1.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0
9504,184454101,DE,2013,1959,2,5.0,1,0,2,2.0,2.0,2,43.0,1.0,3.0,2.0,3.0,2,2,22353.34,4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0
9505,184454102,DE,2013,1956,1,5.0,3,0,2,3.0,1.0,1,41.0,2.0,2.0,2.0,3.0,2,2,64199.13,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0
9506,184454103,DE,2013,1991,1,1.0,2,0,2,2.0,1.0,1,41.0,2.0,3.0,-1.0,2.0,2,2,12211.119999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0
9507,184458101,DE,2013,1959,2,2.0,1,0,2,2.0,1.0,1,81.0,2.0,2.0,2.0,3.0,2,2,24515.14,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0
9508,184458102,DE,2013,1956,1,5.0,1,0,2,5.0,1.0,1,31.0,2.0,2.0,2.0,-1.0,2,2,43945.34,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,-1.0
9509,184458103,DE,2013,1991,1,1.0,1,0,2,3.0,1.0,2,43.0,2.0,3.0,2.0,3.0,2,2,14287.65,2540,0.0,335.94,335.94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
9510,184495701,DE,2013,1975,1,2.0,1,0,2,3.0,1.0,1,73.0,2.0,3.0,1.0,2.0,2,2,55873.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0
9511,184495702,DE,2013,1981,2,2.0,1,1,2,5.0,10.0,2,32.0,2.0,3.0,1.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
9512,184567701,DE,2013,1952,1,2.0,1,0,2,3.0,1.0,1,51.0,1.0,2.0,2.0,3.0,2,2,48447.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0
9514,184567703,DE,2013,1984,1,2.0,1,1,1,4.0,11.0,2,61.0,2.0,3.0,2.0,3.0,2,2,0.0,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9515,184585501,DE,2013,1972,2,2.0,1,0,2,5.0,2.0,1,24.0,2.0,3.0,1.0,3.0,2,2,20075.98,7980,0.0,236.8,0.0,0.0,0.0,236.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9516,184585502,DE,2013,1968,1,2.0,3,0,2,3.0,1.0,1,72.0,2.0,3.0,2.0,3.0,2,2,44109.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
9517,184589301,DE,2013,1963,2,2.0,1,0,2,5.0,1.0,1,32.0,2.0,3.0,2.0,2.0,2,2,13576.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0
9518,184589302,DE,2013,1961,1,2.0,3,0,2,3.0,1.0,1,35.0,1.0,2.0,2.0,2.0,2,2,44534.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,9.0
9521,184606802,DE,2013,1987,2,1.0,3,0,2,3.0,1.0,1,52.0,1.0,2.0,2.0,3.0,2,2,50081.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0
9522,184617101,DE,2013,1974,2,1.0,1,0,1,3.0,5.0,2,61.0,2.0,2.0,1.0,3.0,2,2,0.0,3067,0.0,4139.87,4139.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0
9523,184617102,DE,2013,1993,1,1.0,3,0,2,3.0,1.0,1,72.0,2.0,3.0,2.0,3.0,2,2,11722.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
9524,184643501,DE,2013,1966,1,2.0,1,0,2,3.0,1.0,1,71.0,2.0,2.0,1.0,3.0,2,2,49304.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0
9525,184643502,DE,2013,1968,2,2.0,3,0,2,3.0,1.0,1,31.0,2.0,2.0,2.0,3.0,2,2,38585.11,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
9526,184755601,DE,2013,1974,2,1.0,1,0,2,3.0,5.0,1,61.0,2.0,2.0,2.0,3.0,2,2,1520.14,654,0.0,2787.33,2787.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
9527,184755602,DE,2013,1993,1,1.0,2,0,2,3.0,1.0,1,61.0,2.0,3.0,2.0,1.0,2,2,7917.66,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
9529,184765402,DE,2013,1959,2,2.0,2,0,2,2.0,1.0,1,44.0,1.0,2.0,2.0,3.0,1,-1,15616.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
9530,184765403,DE,2013,1994,1,1.0,3,0,2,2.0,6.0,1,-1.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0
9531,184768001,DE,2013,1960,1,2.0,1,0,2,2.0,1.0,1,81.0,2.0,2.0,2.0,3.0,2,1,43342.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,6.0
9533,184817001,DE,2013,1944,1,2.0,3,0,2,5.0,7.0,1,22.0,1.0,2.0,2.0,3.0,1,2,0.0,1836,0.0,28161.47,0.0,28161.47,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0
9534,184817002,DE,2013,1953,2,2.0,3,0,2,3.0,2.0,2,41.0,1.0,4.0,1.0,3.0,2,2,4884.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,-1.0
9535,184817003,DE,2013,1988,1,1.0,3,0,2,3.0,6.0,2,-1.0,-1.0,5.0,1.0,2.0,2,2,0.0,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0
9536,184817301,DE,2013,1972,2,2.0,1,0,2,5.0,2.0,1,33.0,2.0,2.0,1.0,3.0,2,2,22129.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
9537,184817302,DE,2013,1969,1,2.0,1,0,2,5.0,1.0,1,33.0,1.0,3.0,2.0,2.0,2,2,73488.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
9538,184831001,DE,2013,1972,2,1.0,1,0,2,5.0,1.0,1,31.0,2.0,1.0,2.0,2.0,2,2,31417.04,886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
9539,184831002,DE,2013,1969,1,1.0,1,0,2,5.0,5.0,2,61.0,2.0,5.0,1.0,3.0,2,2,0.0,0,0.0,21899.21,21899.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
9540,184831701,DE,2013,1944,1,2.0,2,0,2,2.0,7.0,1,83.0,-1.0,3.0,2.0,3.0,2,2,0.0,1557,0.0,48305.19,0.0,48305.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0
9541,184831702,DE,2013,1950,2,4.0,3,0,2,2.0,7.0,1,41.0,-1.0,2.0,2.0,3.0,2,2,0.0,0,0.0,36573.07,0.0,36573.07,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0
9542,184831703,DE,2013,1973,1,1.0,3,0,2,5.0,1.0,2,31.0,2.0,2.0,1.0,3.0,2,2,11623.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9543,184850901,DE,2013,1981,1,2.0,3,0,2,5.0,1.0,1,24.0,2.0,2.0,2.0,3.0,2,2,18778.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
9544,184850902,DE,2013,1987,2,1.0,1,0,2,3.0,2.0,1,52.0,2.0,2.0,1.0,2.0,2,1,4834.6,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0
9545,184873401,DE,2013,1952,1,2.0,3,0,1,3.0,7.0,2,51.0,2.0,2.0,-1.0,3.0,2,2,0.0,2081,0.0,4232.54,0.0,4232.54,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
9546,184873402,DE,2013,1958,2,2.0,3,0,2,3.0,1.0,1,52.0,2.0,2.0,1.0,3.0,2,2,20331.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0
9547,184873403,DE,2013,1984,1,1.0,1,0,2,3.0,1.0,2,42.0,2.0,3.0,2.0,3.0,2,2,16377.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0
9549,184875002,DE,2013,1952,1,2.0,3,0,1,3.0,11.0,2,51.0,2.0,2.0,2.0,3.0,2,2,0.0,2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0
9550,184875003,DE,2013,1985,1,2.0,3,0,2,3.0,1.0,1,72.0,2.0,2.0,1.0,3.0,2,2,48459.7,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0
9551,184897101,DE,2013,1963,2,5.0,3,0,2,3.0,2.0,2,81.0,2.0,2.0,1.0,1.0,2,2,13395.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
9552,184897102,DE,2013,1961,1,1.0,3,0,2,4.0,7.0,2,81.0,2.0,1.0,2.0,3.0,2,2,0.0,0,86.18,3389.22,0.0,3389.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
9553,184897103,DE,2013,1993,1,1.0,3,0,2,2.0,6.0,2,-1.0,-1.0,3.0,2.0,3.0,2,2,0.0,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0
9554,185044701,DE,2013,1968,1,2.0,3,0,2,3.0,1.0,1,72.0,2.0,2.0,2.0,3.0,2,2,50356.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0
9556,185059801,DE,2013,1962,1,2.0,2,0,2,3.0,1.0,1,74.0,2.0,2.0,2.0,3.0,2,1,71176.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
9558,185059803,DE,2013,1990,2,1.0,3,0,1,3.0,1.0,2,41.0,2.0,3.0,2.0,3.0,2,-1,7355.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0
9559,185059804,DE,2013,1993,1,1.0,1,0,2,3.0,1.0,2,61.0,2.0,3.0,1.0,3.0,2,2,12597.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
9560,185064601,DE,2013,1949,1,2.0,3,0,2,3.0,7.0,1,42.0,2.0,2.0,1.0,2.0,2,2,0.0,0,0.0,17529.93,0.0,17529.93,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9562,185064603,DE,2013,1982,2,2.0,1,0,2,3.0,6.0,2,-1.0,2.0,1.0,2.0,3.0,2,2,3421.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0
9563,185064604,DE,2013,1987,2,1.0,3,0,2,3.0,2.0,1,52.0,2.0,3.0,2.0,2.0,2,1,5344.91,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0
9564,185098601,DE,2013,1976,2,2.0,1,0,1,3.0,2.0,1,41.0,2.0,3.0,2.0,3.0,2,2,16182.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
9565,185098604,DE,2013,1972,1,1.0,1,0,2,5.0,1.0,1,33.0,2.0,3.0,1.0,3.0,2,2,49556.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0
9566,185105401,DE,2013,1985,1,2.0,1,0,2,5.0,3.0,1,32.0,1.0,2.0,2.0,3.0,2,2,40392.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0
9567,185105402,DE,2013,1986,2,2.0,1,0,1,2.0,10.0,1,43.0,-1.0,2.0,2.0,3.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0
9569,185135204,DE,2013,1972,1,2.0,3,0,2,5.0,1.0,1,33.0,2.0,3.0,1.0,3.0,2,2,50370.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
9570,185208201,DE,2013,1967,1,2.0,3,0,2,2.0,1.0,1,81.0,2.0,2.0,2.0,3.0,2,2,19949.32,140,0.0,6645.45,0.0,0.0,6645.45,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
9571,185208202,DE,2013,1967,2,2.0,1,0,2,5.0,2.0,1,33.0,2.0,3.0,1.0,3.0,1,2,20097.34,175,0.0,4406.24,0.0,0.0,0.0,0.0,4406.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
9572,185208203,DE,2013,1990,1,1.0,3,0,2,3.0,5.0,1,44.0,2.0,3.0,2.0,3.0,2,2,0.0,0,0.0,8509.77,8509.77,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0
9573,185208204,DE,2013,1994,2,1.0,1,0,2,2.0,2.0,2,52.0,2.0,1.0,2.0,3.0,2,2,5831.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9574,185225101,DE,2013,1962,1,2.0,1,0,2,3.0,1.0,2,72.0,2.0,2.0,1.0,3.0,2,2,36291.74,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0
9575,185225102,DE,2013,1967,2,2.0,1,0,2,4.0,2.0,1,81.0,2.0,1.0,1.0,-1.0,1,2,36683.270000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0
9577,185225104,DE,2013,1993,1,1.0,3,0,2,3.0,1.0,2,72.0,2.0,2.0,2.0,3.0,2,2,9313.76,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0
9578,185277401,DE,2013,1981,1,2.0,1,0,2,5.0,1.0,1,26.0,2.0,2.0,1.0,3.0,2,2,16054.5,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
9579,185277402,DE,2013,1982,2,1.0,3,0,2,3.0,1.0,1,43.0,2.0,2.0,1.0,3.0,1,2,34490.78,6360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0
9580,185324501,DE,2013,1985,1,2.0,1,0,2,5.0,1.0,2,72.0,1.0,3.0,2.0,2.0,2,2,18762.86,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
9581,185324502,DE,2013,1986,2,2.0,1,0,2,3.0,10.0,1,52.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9582,185404001,DE,2013,1981,1,2.0,1,0,2,5.0,1.0,1,24.0,2.0,2.0,2.0,3.0,2,2,47760.27,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0
9583,185404002,DE,2013,1982,2,2.0,1,0,1,3.0,6.0,2,-1.0,2.0,4.0,2.0,3.0,-1,2,0.0,6190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0
9584,185438401,DE,2013,1966,1,2.0,3,0,2,3.0,3.0,1,71.0,2.0,2.0,2.0,3.0,2,2,58209.61,2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
9585,185438402,DE,2013,1967,2,2.0,3,0,2,3.0,2.0,2,52.0,2.0,2.0,2.0,1.0,2,2,13708.72,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0
9586,185444801,DE,2013,1971,1,2.0,2,0,2,5.0,3.0,1,25.0,2.0,2.0,1.0,-1.0,2,2,178293.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9587,185444802,DE,2013,1975,2,2.0,1,0,2,3.0,2.0,1,41.0,2.0,2.0,1.0,3.0,2,2,4838.69,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0
9588,185469601,DE,2013,1971,1,2.0,1,0,2,5.0,3.0,1,21.0,2.0,2.0,2.0,3.0,2,2,136488.64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9589,185469602,DE,2013,1975,2,2.0,1,0,2,4.0,2.0,1,43.0,2.0,2.0,-1.0,3.0,2,2,6265.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
9590,185476401,DE,2013,1962,1,2.0,3,0,2,3.0,1.0,1,73.0,2.0,2.0,1.0,3.0,2,2,74119.84,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
9591,185476402,DE,2013,1967,2,2.0,3,0,2,2.0,2.0,1,83.0,2.0,2.0,2.0,3.0,2,2,9676.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0
9592,185476403,DE,2013,1990,2,1.0,2,0,2,2.0,1.0,1,42.0,2.0,3.0,1.0,1.0,2,2,9190.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,7.0
9593,185476404,DE,2013,1993,1,1.0,3,0,2,2.0,6.0,1,-1.0,-1.0,3.0,1.0,3.0,2,2,0.0,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9594,185482301,DE,2013,1972,1,1.0,1,0,2,5.0,1.0,1,31.0,2.0,2.0,2.0,3.0,2,2,49281.920000000006,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0
9596,185490501,DE,2013,1963,1,2.0,1,0,2,5.0,1.0,2,13.0,2.0,2.0,1.0,3.0,2,2,17915.59,2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0
9597,185490502,DE,2013,1966,2,5.0,3,0,2,3.0,1.0,1,81.0,1.0,3.0,2.0,3.0,2,2,30536.4,3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
9598,185490503,DE,2013,1991,2,1.0,1,0,2,2.0,6.0,2,-1.0,-1.0,2.0,1.0,3.0,2,2,0.0,0,0.0,2048.51,0.0,0.0,0.0,0.0,0.0,2048.51,1.0,1.0,1.0,1.0,1.0,1.0,5.0
9599,185490504,DE,2013,1995,1,1.0,3,0,1,2.0,6.0,2,53.0,-1.0,2.0,1.0,2.0,2,2,2741.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
9600,185564201,DE,2013,1949,1,2.0,1,0,2,5.0,7.0,1,96.0,-1.0,4.0,1.0,2.0,2,2,0.0,1444,0.0,11927.74,0.0,11927.74,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0
9601,185564202,DE,2013,1957,2,2.0,3,0,2,5.0,2.0,1,33.0,2.0,3.0,2.0,3.0,2,2,22335.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,-1.0
9602,185564203,DE,2013,1982,2,1.0,3,0,2,5.0,1.0,1,41.0,2.0,1.0,1.0,2.0,2,2,26195.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,9.0
9603,185564204,DE,2013,1987,2,1.0,1,0,2,3.0,2.0,2,54.0,2.0,2.0,1.0,1.0,2,2,5082.44,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0
9605,185591402,DE,2013,1982,2,2.0,3,0,1,3.0,6.0,2,-1.0,2.0,2.0,2.0,3.0,2,2,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0
9606,185652001,DE,2013,1960,1,2.0,1,0,2,5.0,1.0,1,13.0,1.0,4.0,1.0,3.0,2,2,42224.77,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9607,185652002,DE,2013,1961,2,2.0,1,0,2,3.0,2.0,1,32.0,2.0,3.0,2.0,3.0,2,2,28628.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9608,185652003,DE,2013,1987,1,1.0,1,0,2,3.0,1.0,1,52.0,1.0,2.0,2.0,2.0,1,2,46350.66,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0
9609,185652004,DE,2013,1990,1,1.0,3,0,2,2.0,1.0,1,42.0,2.0,2.0,1.0,3.0,2,2,28932.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0
9610,185697401,DE,2013,1962,1,2.0,3,0,2,3.0,1.0,1,72.0,2.0,2.0,2.0,2.0,1,2,28758.670000000002,1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0
9611,185697402,DE,2013,1967,2,2.0,3,0,2,3.0,2.0,2,41.0,2.0,2.0,1.0,1.0,2,2,17667.8,2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,8.0
