"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","BE",590131,767.44,"4",1963,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","0",48,48,59013,"99","0","0","0"
"2012","BE",590132,767.44,"2",1991,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",20,20,59013,"1","2","0","0"
"2012","BE",590231,767.44,"2",1945,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",66,66,59023,"1","2","0","0"
"2012","BE",590232,767.44,"4",1945,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",67,66,59023,"99","0","0","1"
"2012","BE",590581,767.44,"3",1957,"1","1","1","1","NA","NA","NA","28","NA","NA","NA","NA",55,54,59058,"0","0","0","0"
"2012","BE",590582,767.44,"4",1955,"2","1","4","1","11","NA","NA","NA","0","NA","NA","NA",56,56,59058,"0.5","2","0","0"
"2012","BE",590641,767.44,"1",1946,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",66,65,59064,"0.1428571429","2","0","101"
"2012","BE",590642,767.44,"2",1947,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",64,64,59064,"99","0","0","0"
"2012","BE",590651,767.44,"2",1959,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",52,52,59065,"0","1","0","0"
"2012","BE",590652,767.44,"1",1999,"2","1","1","1","NA","NA","NA","NA","NA","NA","0","NA",12,12,59065,"0.5","0","0","0"
"2012","BE",590871,767.44,"4",1969,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",42,42,59087,"1","2","0","0"
"2012","BE",590872,767.44,"3",2000,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",12,11,59087,"1","0","0","0"
"2012","BE",591071,767.44,"1",1947,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",65,64,59107,"0.8679961372","0","0","0"
"2012","BE",591072,767.44,"1",1948,"2","1","4","1","NA","NA","NA","NA","6","NA","NA","NA",64,63,59107,"0.8","0","0","0"
"2012","BE",591111,767.44,"2",1978,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",33,33,59111,"1","1","1","10"
"2012","BE",591112,767.44,"4",1975,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",36,36,59111,"99","0","0","0"
"2012","BE",591261,767.44,"3",1938,"1","1","3","1","11","NA","NA","NA","4","NA","NA","NA",73,73,59126,"99","1","0","0"
"2012","BE",591262,767.44,"1",1939,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",72,72,59126,"1","2","0","0"
"2012","BE",591461,767.44,"1",1959,"2","1","2","1","11","NA","NA","32","NA","0","0","NA",53,52,59146,"0.8","0","0","0"
"2012","BE",591462,767.44,"2",1967,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",44,44,59146,"0.25","2","0","0"
"2012","BE",591581,767.44,"2",1985,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",27,26,59158,"99","0","0","111"
"2012","BE",591582,767.44,"4",1985,"2","1","1","1","11","NA","NA","NA","1","NA","NA","NA",27,26,59158,"99","0","0","101"
"2012","BE",591611,767.44,"2",1959,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",52,52,59161,"0.1904761905","0","0","0"
"2012","BE",591612,767.44,"2",1967,"2","1","4","1","11","NA","NA","NA","NA","0","0","NA",44,44,59161,"1","0","0","0"
"2012","BE",591771,767.44,"4",1952,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59,59,59177,"0.5","0","0","11"
"2012","BE",591772,767.44,"4",1963,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,59177,"0.5","0","0","110"
"2012","BE",591831,767.44,"3",1951,"1","1","1","1","11","NA","NA","NA","NA","NA","0","0",60,60,59183,"0.0973738848","0","1","0"
"2012","BE",591832,767.44,"1",1953,"2","1","3","1","14","NA","NA","NA","NA","40","NA","NA",59,58,59183,"0.8679961372","0","0","0"
"2012","BE",591971,767.44,"1",1967,"2","1","1","4","11","NA","NA","NA","0","NA","NA","NA",45,44,59197,"99","0","0","101"
"2012","BE",591972,767.44,"3",2001,"1","1","3","1","11","NA","NA","32","NA","NA","NA","NA",10,10,59197,"0.5416666667","0","0","0"
"2012","BE",592151,767.44,"1",1935,"1","1","1","1","11","NA","NA","NA","1","NA","NA","0",77,76,59215,"1","2","0","0"
"2012","BE",592152,767.44,"1",1939,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",72,72,59215,"1","0","0","0"
"2012","BE",592231,767.44,"1",1931,"2","1","4","1","11","NA","32","NA","NA","NA","NA","NA",80,80,59223,"0.9285714286","0","0","0"
"2012","BE",592232,767.44,"2",1945,"1","1","1","1","11","NA","NA","NA","8","NA","0","NA",66,66,59223,"0.6142857143","2","0","0"
"2012","BE",592251,767.44,"4",1950,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",62,61,59225,"99","0","0","0"
"2012","BE",592252,767.44,"2",1952,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",60,59,59225,"0.8142857143","0","0","0"
"2012","BE",592271,767.44,"3",1946,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",65,65,59227,"0.7965675658","0","0","0"
"2012","BE",592272,767.44,"3",1945,"2","1","1","1","NA","NA","NA","NA","4","NA","NA","NA",66,66,59227,"99","1","1","1"
"2012","BE",592351,767.44,"4",1961,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",51,50,59235,"0.9571428571","0","0","0"
"2012","BE",592352,767.44,"1",1960,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",52,51,59235,"99","0","0","0"
"2012","BE",592401,767.44,"4",1938,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",73,73,59240,"99","2","0","1"
"2012","BE",592402,767.44,"4",1943,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",68,68,59240,"0.9238095238","0","0","0"
"2012","BE",592451,767.44,"3",1967,"1","1","1","1","11","NA","32","NA","NA","NA","NA","NA",45,44,59245,"1","0","0","0"
"2012","BE",592452,767.44,"1",1969,"1","1","2","1","NA","NA","NA","NA","NA","0","0","NA",42,42,59245,"99","0","0","0"
"2012","BE",592571,767.44,"3",1931,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",80,80,59257,"1","0","0","0"
"2012","BE",592572,767.44,"4",1931,"2","1","4","1","11","NA","NA","NA","0","NA","NA","NA",80,80,59257,"99","1","0","0"
"2012","BE",592631,767.44,"1",1933,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",78,78,59263,"0.6464285714","0","0","0"
"2012","BE",592632,767.44,"4",1933,"2","1","3","1","11","NA","NA","NA","NA","NA","0","5",78,78,59263,"0.9583333333","2","0","0"
"2012","BE",592901,767.44,"2",1945,"1","1","1","1","11","NA","NA","NA","0","NA","0","NA",66,66,59290,"99","2","0","0"
"2012","BE",592902,767.44,"2",1946,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",66,65,59290,"0.9285714286","0","1","1"
"2012","BE",592941,767.44,"4",1968,"2","1","3","1","11","NA","NA","31","NA","NA","NA","NA",43,43,59294,"99","0","0","0"
"2012","BE",592942,767.44,"3",1994,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",17,17,59294,"1","0","0","0"
"2012","BE",593041,767.44,"3",1931,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,59304,"0.1428571429","1","0","10"
"2012","BE",593042,767.44,"4",1943,"2","1","4","1","11","NA","NA","28","NA","NA","0","NA",69,68,59304,"1","0","0","1"
"2012","BE",593241,767.44,"3",1937,"1","1","4","1","11","NA","NA","NA","2","NA","NA","NA",74,74,59324,"0","0","0","0"
"2012","BE",593242,767.44,"2",1934,"2","1","1","1","11","NA","NA","NA","4","NA","NA","NA",77,77,59324,"0.975","0","0","0"
"2012","BE",593401,767.44,"1",1933,"1","1","4","4","11","NA","NA","NA","NA","0","NA","NA",78,78,59340,"0.7714285714","0","0","101"
"2012","BE",593402,767.44,"2",1934,"2","1","1","1","NA","NA","32","NA","NA","NA","NA","NA",77,77,59340,"1","0","0","1"
"2012","BE",593421,767.44,"4",1967,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",44,44,59342,"0.9571428571","0","0","0"
"2012","BE",593422,767.44,"1",2001,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",11,10,59342,"99","0","0","0"
"2012","BE",593951,767.44,"2",1936,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",75,75,59395,"0.5833333333","0","0","0"
"2012","BE",593952,767.44,"2",1935,"2","1","4","1","11","NA","NA","NA","0","40","NA","NA",77,76,59395,"0.7768035762","0","0","1"
"2012","BE",593961,767.44,"2",1962,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",49,49,59396,"0","2","0","0"
"2012","BE",593962,767.44,"3",1964,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",47,47,59396,"1","2","0","0"
"2012","BE",594291,767.44,"2",1935,"1","1","4","4","11","NA","NA","NA","2","NA","0","NA",76,76,59429,"1","0","0","0"
"2012","BE",594292,767.44,"1",1938,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",74,73,59429,"0","1","0","0"
"2012","BE",594481,767.44,"2",1968,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",44,43,59448,"99","0","0","0"
"2012","BE",594482,767.44,"1",1995,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",17,16,59448,"0.6142857143","0","0","0"
"2012","BE",594841,767.44,"2",1931,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,59484,"1","0","0","0"
"2012","BE",594842,767.44,"2",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,59484,"1","2","0","100"
"2012","BE",594931,767.44,"4",1955,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",56,56,59493,"0.75","0","0","0"
"2012","BE",594932,767.44,"3",1955,"1","1","4","1","11","NA","NA","NA","0","0","0","NA",56,56,59493,"0.4107142857","1","0","0"
"2012","BE",595251,767.44,"4",1966,"1","1","1","1","11","NA","NA","NA","NA","NA","5","NA",45,45,59525,"99","2","0","111"
"2012","BE",595252,767.44,"1",1970,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",42,41,59525,"1","0","1","0"
"2012","BE",595401,767.44,"4",1937,"1","1","1","4","11","NA","NA","NA","NA","0","NA","NA",74,74,59540,"0.5","0","0","0"
"2012","BE",595402,767.44,"3",1938,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",73,73,59540,"99","0","0","0"
"2012","BE",595701,767.44,"1",1956,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",55,55,59570,"1","1","0","0"
"2012","BE",595702,767.44,"1",1954,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",57,57,59570,"0.6285714286","0","0","0"
"2012","BE",595721,767.44,"1",1940,"1","1","1","4","11","NA","NA","NA","3","0","NA","NA",71,71,59572,"1","0","0","101"
"2012","BE",595722,767.44,"1",1943,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",69,68,59572,"0.2285714286","0","1","1"
"2012","BE",595891,767.44,"3",1966,"1","1","4","4","11","NA","NA","NA","NA","NA","0","NA",45,45,59589,"1","0","0","100"
"2012","BE",595892,767.44,"3",1970,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",41,41,59589,"0.5","0","1","0"
"2012","BE",596081,767.44,"3",1956,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",56,55,59608,"0.3734600057","0","0","0"
"2012","BE",596082,767.44,"1",1984,"2","1","1","1","11","NA","NA","37","4","NA","0","NA",27,27,59608,"0.9571428571","2","0","0"
"2012","BE",596271,767.44,"4",1968,"1","1","3","1","NA","NA","NA","32","NA","NA","NA","NA",44,43,59627,"99","1","0","0"
"2012","BE",596272,767.44,"1",1989,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",22,22,59627,"99","0","0","0"
"2012","BE",596371,767.44,"2",1948,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",63,63,59637,"1","0","0","0"
"2012","BE",596372,767.44,"3",1947,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",64,64,59637,"1","0","0","0"
"2012","BE",596381,767.44,"4",1986,"2","1","1","1","NA","NA","NA","NA","0","NA","NA","NA",25,25,59638,"0.5","0","0","101"
"2012","BE",596382,767.44,"4",1987,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",24,24,59638,"0","2","0","0"
"2012","BE",596461,767.44,"1",1983,"2","1","1","1","11","NA","NA","38","NA","0","NA","NA",29,28,59646,"1","0","0","0"
"2012","BE",596462,767.44,"1",1982,"1","1","4","1","NA","NA","NA","NA","NA","0","NA","NA",29,29,59646,"0.5","2","0","0"
"2012","BE",596691,767.44,"1",1931,"1","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,59669,"0.8428571429","0","0","0"
"2012","BE",596692,767.44,"2",1931,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",80,80,59669,"99","0","0","100"
"2012","BE",596731,767.44,"3",1958,"1","1","1","1","NA","NA","NA","NA","NA","NA","0","0",54,53,59673,"0.7142857143","0","0","0"
"2012","BE",596732,767.44,"3",1959,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",52,52,59673,"1","0","0","100"
"2012","BE",596811,767.44,"4",1986,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",25,25,59681,"0.9583333333","0","0","0"
"2012","BE",596812,767.44,"1",1987,"2","1","2","1","11","NA","NA","NA","NA","NA","0","NA",25,24,59681,"0.5","2","0","0"
"2012","BE",596911,767.44,"1",1960,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",51,51,59691,"0.1111111111","0","1","0"
"2012","BE",596912,767.44,"4",1988,"1","1","4","4","11","NA","NA","NA","NA","NA","0","NA",24,23,59691,"0.2857142857","2","0","100"
"2012","BE",596971,767.44,"1",1931,"1","1","3","1","11","NA","NA","NA","10","NA","NA","NA",80,80,59697,"0.9857142857","2","1","100"
"2012","BE",596972,767.44,"2",1931,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","0",80,80,59697,"0.9285714286","0","0","0"
"2012","BE",597001,767.44,"3",1936,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",76,75,59700,"0.6571428571","1","0","101"
"2012","BE",597002,767.44,"3",1935,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",76,76,59700,"99","0","1","0"
"2012","BE",597261,767.44,"4",1936,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",76,75,59726,"99","2","0","0"
"2012","BE",597262,767.44,"3",1942,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",69,69,59726,"99","0","0","111"
"2012","BE",597331,767.44,"3",1946,"1","1","4","1","11","NA","NA","28","NA","NA","0","NA",66,65,59733,"99","0","0","10"
"2012","BE",597332,767.44,"2",1947,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",65,64,59733,"99","2","0","0"
"2012","BE",597661,767.44,"1",1958,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",54,53,59766,"1","1","0","0"
"2012","BE",597662,767.44,"1",1959,"2","1","4","1","11","NA","NA","28","NA","0","NA","NA",52,52,59766,"99","1","0","0"
"2012","BE",597761,767.44,"4",1945,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",66,66,59776,"0.8476190476","2","0","10"
"2012","BE",597762,767.44,"3",1948,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",63,63,59776,"0.8571428571","0","0","0"
"2012","BE",597891,767.44,"2",1931,"1","1","3","1","11","NA","15","NA","NA","NA","NA","0",80,80,59789,"0.6666666667","2","1","0"
"2012","BE",597892,767.44,"4",1931,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","10",80,80,59789,"0.5","2","0","0"
"2012","BE",598041,767.44,"2",1943,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",68,68,59804,"0.9","0","0","0"
"2012","BE",598042,767.44,"4",1943,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",69,68,59804,"1","2","0","101"
"2012","BE",598151,767.44,"2",1958,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,59815,"99","0","0","0"
"2012","BE",598152,767.44,"3",1990,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",21,21,59815,"0.9428571429","0","0","0"
"2012","BE",598371,767.44,"4",1968,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",44,43,59837,"0.8678571429","2","0","0"
"2012","BE",598372,767.44,"2",1961,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",50,50,59837,"1","2","0","0"
"2012","BE",598551,767.44,"4",1977,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",34,34,59855,"99","1","0","0"
"2012","BE",598552,767.44,"2",1975,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",37,36,59855,"0.6267857143","2","0","0"
"2012","BE",598611,767.44,"4",1958,"2","1","4","1","NA","NA","NA","NA","NA","NA","0","0",53,53,59861,"99","1","0","1"
"2012","BE",598612,767.44,"3",1933,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",78,78,59861,"99","2","0","0"
"2012","BE",598661,767.44,"3",1942,"1","1","3","1","11","NA","30","NA","NA","0","NA","NA",69,69,59866,"0","0","0","111"
"2012","BE",598662,767.44,"4",1946,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",66,65,59866,"0.9166666667","0","0","0"
"2012","BE",598931,767.44,"2",1931,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",80,80,59893,"0.5416666667","2","0","0"
"2012","BE",598932,767.44,"1",1931,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",80,80,59893,"0.8571428571","0","0","0"
"2012","BE",599361,767.44,"3",1949,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",62,62,59936,"0.3734600057","2","0","0"
"2012","BE",599362,767.44,"3",1974,"1","1","3","4","11","NA","NA","NA","0","NA","NA","NA",38,37,59936,"0.7222801024","2","0","0"
"2012","BE",599371,767.44,"3",1932,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",80,79,59937,"99","0","0","10"
"2012","BE",599372,767.44,"4",1937,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",74,74,59937,"99","0","0","0"
"2012","BE",599441,767.44,"3",1949,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",63,62,59944,"0.6666666667","2","0","0"
"2012","BE",599442,767.44,"4",1946,"2","1","1","1","11","NA","NA","NA","NA","32","NA","NA",65,65,59944,"1","1","0","0"
"2012","BE",599621,767.44,"2",1964,"2","1","1","1","11","NA","NA","NA","NA","0","NA","0",48,47,59962,"1","0","0","110"
"2012","BE",599622,767.44,"4",1993,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",18,18,59962,"0.5","2","0","0"
"2012","BE",599691,767.44,"4",1945,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",67,66,59969,"0.8142857143","0","0","0"
"2012","BE",599692,767.44,"2",1947,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",64,64,59969,"1","0","0","0"
"2012","BE",599771,767.44,"1",1970,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",41,41,59977,"1","0","0","0"
"2012","BE",599772,767.44,"4",2001,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","0",11,10,59977,"0.8857142857","0","0","0"
"2012","BE",599911,767.44,"1",1943,"1","1","2","1","11","NA","NA","34","NA","NA","NA","NA",69,68,59991,"0.9428571429","0","0","0"
"2012","BE",599912,767.44,"1",1941,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",71,70,59991,"0.3896825397","0","0","100"
"2012","BE",600011,767.44,"3",1945,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",66,66,60001,"0.8611400512","0","0","0"
"2012","BE",600012,767.44,"2",1947,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",65,64,60001,"0.8571428571","1","0","0"
"2012","BE",600091,767.44,"4",1938,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",74,73,60009,"99","0","0","11"
"2012","BE",600092,767.44,"1",1943,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",68,68,60009,"0.125","0","0","0"
"2012","BE",600101,767.44,"3",1950,"1","1","4","4","11","NA","NA","NA","8","0","NA","NA",61,61,60010,"0","0","0","111"
"2012","BE",600102,767.44,"3",1952,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",60,59,60010,"0.3714285714","0","0","100"
"2012","BE",600211,767.44,"4",1953,"1","1","1","4","11","NA","NA","NA","NA","0","0","NA",58,58,60021,"99","2","0","0"
"2012","BE",600212,767.44,"3",1956,"2","1","1","1","11","NA","NA","NA","4","0","0","NA",55,55,60021,"99","1","0","0"
"2012","BE",600241,767.44,"2",1931,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",80,80,60024,"0.6504750213","0","0","0"
"2012","BE",600242,767.44,"1",1934,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",78,77,60024,"0.8634283376","0","0","0"
"2012","BE",600281,767.44,"1",1966,"1","1","3","1","11","NA","NA","32","NA","NA","NA","NA",46,45,60028,"99","0","0","0"
"2012","BE",600282,767.44,"2",1970,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",41,41,60028,"0.9142857143","0","0","10"
"2012","BE",600331,767.44,"2",1945,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",67,66,60033,"0.5","2","0","0"
"2012","BE",600332,767.44,"3",1945,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",67,66,60033,"0","2","0","0"
"2012","BE",600491,767.44,"4",1971,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",41,40,60049,"0.4166666667","0","0","0"
"2012","BE",600492,767.44,"1",1972,"2","1","1","4","11","NA","31","NA","NA","NA","NA","NA",39,39,60049,"1","0","0","10"
"2012","BE",600881,767.44,"3",1948,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",63,63,60088,"1","0","0","0"
"2012","BE",600882,767.44,"2",1947,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",65,64,60088,"0.3333333333","0","0","101"
"2012","BE",600981,767.44,"4",1980,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",32,31,60098,"0.2285714286","2","0","0"
"2012","BE",600982,767.44,"4",1984,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",27,27,60098,"0.9166666667","0","0","0"
"2012","BE",601031,767.44,"3",1960,"1","1","3","1","11","NA","NA","NA","0","NA","NA","NA",52,51,60103,"99","0","0","0"
"2012","BE",601032,767.44,"1",1988,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",24,23,60103,"0.7714285714","0","0","0"
"2012","BE",601401,767.44,"2",1931,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,60140,"0.7142857143","2","0","0"
"2012","BE",601402,767.44,"2",1931,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",80,80,60140,"0.9074267008","0","0","0"
"2012","BE",601461,767.44,"2",1950,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",61,61,60146,"0.4107142857","0","0","0"
"2012","BE",601462,767.44,"1",1952,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",60,59,60146,"0.4702380952","0","0","0"
"2012","BE",601591,767.44,"2",1931,"1","1","2","1","11","NA","NA","NA","NA","NA","20","NA",80,80,60159,"0.7916666667","0","0","0"
