"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","BE",57452,"2","2013","25",9038,7816,0,0,,,,,,,,0,0,0,0,0,,76,,0,0,0,,1222,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2500","2","NA","2","1","2","2","4","1","6","2","1","267.06","NA","480.42","NA","1","1","2","1","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",57472,"2","2013","47",0,-418,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,418,,"3","3","3","1","1","2","1","1","1","1","1","3","3500","1","NA","2","1","2","2","2","1","5","2","1","NA","NA","503.86","944","1","2","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57489,"2","2013","24",13215,6754,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6461,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1100","2","3","2","2","1","2","1","2","4","2","2","NA","NA","347","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1",,"1",1,,,,,
"2013","BE",57497,"3","2013","27",190,-19814,0,0,,,,,,,,0,0,0,0,0,,190,,0,0,0,,20004,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","3","6","2","1","NA","NA","326.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57504,"3","2013","34",24779,22451,0,0,,,,,,,,0,0,0,0,0,,109,,0,0,0,,2329,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","326.46","2500","1","1","1","1","NA","2","NA","NA","NA","1","1","NA","3","NA","NA","1",,"1",1,,,,,
"2013","BE",57537,"3","2013","10",69,84,0,0,,,,,,,,0,0,0,0,0,,69,,0,0,0,,-15,,"3","3","3","2","1","2","1","1","2","1","1","4","1700","3","NA","2","2","2","2","2","3","6","1","1","NA","NA","1247.42","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57579,"3","2013","22",22341,22430,0,0,,,,,,,,0,0,0,0,0,,844,,0,0,0,,-89,,"3","3","NA","1","1","1","1","1","1","1","3","2","1500","2","2","2","2","2","2","1","2","4","1","1","NA","NA","467.01","602","1","1","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","1",,"1",1,,,,,
"2013","BE",57603,"4","2013","22",21567,19837,0,0,,,,,,,,0,0,0,0,0,,862,,0,0,0,,1730,,"3","3","NA","2","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","2","4","5","2","1","NA","NA","937","900","1","1","2","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",57617,"3","2013","14",29737,28169,0,0,,,,,,,,0,0,0,0,0,,247,,0,0,0,,1568,,"NA","3","3","2","1","1","1","1","3","1","1","3","NA","1","2","2","2","2","2","2","1","6","1","1","NA","NA","271.5","950","1","1","1","1","NA","1","1","1","NA","NA","1","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57622,"4","2013","25",15397,14995,0,0,,,,,,,,0,0,0,0,0,,92,,0,0,0,,402,,"3","3","3","2","1","2","1","1","1","1","1","1","1800","2","NA","2","2","2","2","3","2","5","2","1","430","NA","322.5","252","1","1","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57623,"2","2013","6",111,2745,0,0,,,,,,,,0,0,0,0,0,,111,,0,0,0,,-2634,,"3","3","NA","1","1","1","1","1","1","1","1","4","1300","3","NA","2","1","2","1","1","1","6","2","1","NA","NA","410.87","NA","1","1","2","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57625,"2","2013","21",12030,10043,0,0,,,,,,,,0,0,0,0,0,,81,,0,0,0,,1987,,"3","3","NA","2","1","1","1","1","1","1","3","4","1200","3","NA","2","2","2","1","2","2","6","1","1","NA","NA","575","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57640,"2","2013","19",12898,12952,0,0,,,,,,,,0,0,0,0,0,,122,,0,0,0,,-54,,"NA","3","NA","2","1","1","1","1","1","1","2","4","2000","1","NA","2","2","2","1","2","2","6","2","1","NA","NA","1165.61","NA","1","1","1","NA","1","NA","1","1","NA","1","1","1","1","1","NA","NA",,"1",1,,,,,
"2013","BE",57641,"3","2013","11",18326,12041,0,0,,,,,,,,0,0,0,0,0,,179,,0,0,451,,5834,,"3","3","3","1","1","1","1","1","1","1","1","2","3000","3","NA","2","2","2","2","3","1","2","2","1","NA","NA","458.91","NA","1","1","1","1","1","NA","1","NA","1","1","NA","NA","1","NA","1","1",,"1",1,,,,,
"2013","BE",57675,"2","2013","10",28139,37362,0,0,,,,,,,,0,0,0,0,0,,272,,0,0,0,,-9223,,"3","3","NA","2","1","1","1","1","1","1","3","4","NA","2","3","2","2","2","1","1","2","6","1","1","NA","NA","458","NA","1","1","1","NA","NA","NA","1","1","NA","NA","NA","1","1","1","NA","NA",,"1",1,,,,,
"2013","BE",57685,"2","2013","16",20086,18532,0,0,,,,,,,,0,0,0,0,0,,45,,0,0,0,,1555,,"NA","NA","NA","2","1","1","1","1","1","1","1","4","1600","2","NA","2","1","2","2","1","2","5","2","1","465","NA","227","NA","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","2",,"1",1,,,,,
"2013","BE",57704,"2","2013","5",17771,18520,0,0,,,,,,,,0,0,0,0,0,,69,,0,0,0,,-749,,"3","3","3","1","1","1","1","1","1","1","1","6","1350","1","NA","2","1","2","2","2","2","6","2","1","NA","NA","504.31","NA","1","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA",,"1",1,,,,,
"2013","BE",57729,"4","2013","18",52471,51177,0,0,,,,,,,,0,0,0,0,0,,419,,0,0,0,,1293,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","1","1","NA","NA",,"1",1,,,,,
"2013","BE",57751,"2","2013","54",31821,29693,0,0,,,,,,,,0,807,0,0,0,,135,,0,0,0,,2128,,"NA","3","3","2","1","1","1","1","1","1","1","6","2000","1","NA","2","2","2","2","2","1","6","2","1","NA","NA","666.03","NA","1","1","1","1","NA","NA","1","NA","NA","NA","1","NA","3","NA","NA","1",,"1",1,,,,,
"2013","BE",57752,"3","2013","23",50947,34467,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,16480,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","181.17","NA","1","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",57777,"4","2013","11",41149,31939,0,0,,,,,,,,0,0,0,0,0,,51,,0,0,0,,9209,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1700","1","NA","2","2","2","2","2","3","6","2","1","NA","NA","537.35","NA","1","1","1","NA","1","1","NA","NA","NA","1","1","NA","1","NA","NA","2",,"1",1,,,,,
"2013","BE",57790,"3","2013","23",17490,13519,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3971,,"NA","3","3","1","1","2","1","1","1","1","1","5","3300","2","NA","2","2","2","2","3","1","5","1","1","NA","NA","884.01","2200","1","1","1","1","NA","NA","1","2","1","NA","1","NA","1","NA","2","1",,"1",1,,,,,
"2013","BE",57799,"3","2013","16",36013,23106,0,0,,,,,,,,0,0,0,0,0,,167,,0,0,0,,12907,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","1","1","2","6","2","1","400","NA","856.75","NA","1","1","3","NA","NA","1","NA","1","NA","1","1","NA","1","1","1","2",,"1",1,,,,,
"2013","BE",57817,"4","2013","8",25571,21647,0,0,,,,,,,,0,0,0,0,0,,179,,0,0,0,,3923,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","3","1","2","1","2","2","1","2","2","2","1","NA","NA","942.58","NA","1","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","1","1","NA","1",,"1",1,,,,,
"2013","BE",57826,"2","2013","9",22155,20081,0,0,,,,,,,,0,0,0,0,0,,38,,0,0,0,,2074,,"3","3","NA","2","1","1","1","1","1","1","1","2","1800","3","1","2","1","2","2","3","2","4","2","1","NA","NA","452","NA","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA",,"1",1,,,,,
"2013","BE",57829,"3","2013","22",10719,10678,0,0,,,,,,,,0,0,0,0,0,,144,,0,0,0,,41,,"3","3","NA","1","2","1","1","1","1","1","1","3","3000","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","509.58","NA","1","1","2","1","NA","NA","NA","NA","NA","2","1","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",57851,"2","2013","23",23641,15466,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8175,,"3","3","NA","1","1","1","1","1","1","1","1","5","3000","1","NA","2","2","2","2","3","2","6","2","1","NA","NA","158.67","600","1","1","1","1","1","1","1","1","NA","1","1","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",57924,"2","2013","12",15501,15473,0,0,,,,,,,,0,0,0,0,0,,1998,,0,0,11,,17,,"3","3","NA","1","2","1","1","1","1","1","1","4","2000","3","1","1","2","2","1","2","2","4","2","1","NA","NA","297.67","NA","1","1","1","NA","1","NA","1","1","1","NA","NA","NA","NA","1","2","NA",,"1",1,,,,,
"2013","BE",57931,"2","2013","11",26479,25007,0,0,,,,,,,,0,0,0,0,0,,110,,0,0,0,,1472,,"3","2","NA","1","1","1","1","1","3","1","1","6","5326","1","NA","2","2","1","2","2","3","5","2","1","580","NA","615.4","898","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57943,"2","2013","15",27439,29803,0,0,,,,,,,,0,0,0,0,0,,101,,0,0,0,,-2363,,"3","3","NA","1","1","2","1","1","1","1","1","5","2750","2","NA","2","2","2","2","3","2","4","2","1","NA","NA","302.83","1600","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57963,"2","2013","21",19499,19431,0,0,,,,,,,,0,0,0,0,0,,81,,0,0,0,,68,,"3","3","3","2","1","2","1","1","3","1","1","5","1300","3","NA","2","2","2","2","2","2","3","1","1","NA","NA","566.09","NA","1","1","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57965,"3","2013","4",500,-1872,0,0,,,,,,,,0,0,0,0,0,,500,,0,0,0,,2372,,"NA","3","3","2","1","1","1","1","3","1","1","4","700","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","696.48","NA","1","1","3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57966,"2","2013","8",32580,18348,0,0,,,,,,,,0,0,0,0,0,,408,,0,0,0,,14231,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",57970,"3","2013","10",61656,48220,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,2569,,10867,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","621.25","NA","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",58005,"3","2013","26",7726,7552,0,0,,,,,,,,0,0,0,0,0,,61,,0,0,70,,104,,"3","3","3","1","2","1","1","1","1","3","2","3","4000","1","3","2","2","1","1","2","2","6","2","1","NA","NA","278.17","NA","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",58013,"2","2013","14",36143,18519,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,2352,,15271,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","622.23","600","1","1","1","NA","NA","1","1","1","1","NA","1","1","1","1","NA","NA",,"1",1,,,,,
"2013","BE",58016,"2","2013","15",0,-2266,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2266,,"3","3","3","2","1","1","1","1","1","1","1","3","2000","2","3","2","2","2","1","2","3","6","2","1","NA","NA","522.44","NA","1","1","1","NA","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",58020,"2","2013","25",15033,14995,0,0,,,,,,,,0,0,0,0,0,,434,,0,0,0,,39,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","4","2","5","1","1","NA","NA","507.97","NA","1","1","1","2","1","1","NA","NA","1","1","2","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",58022,"2","2013","29",17984,14956,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,210,,2817,,"3","3","3","2","1","2","1","1","3","1","2","5","2000","3","NA","2","2","2","2","3","2","5","2","1","NA","NA","1168.82","650","1","1","3","NA","1","NA","NA","NA","1","NA","1","1","3","NA","2","NA",,"1",1,,,,,
"2013","BE",58033,"2","2013","37",19257,4995,0,0,,,,,,,,0,0,0,0,0,,494,,0,0,3127,,11135,,"NA","3","3","1","1","1","1","1","1","1","3","4","5500","3","3","1","2","2","2","4","1","3","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",58064,"2","2013","22",40323,45429,0,0,,,,,,,,0,0,0,0,0,,111,,0,0,0,,-5106,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2850","1","NA","2","2","1","2","2","2","6","2","1","NA","NA","458.91","2800","1","1","1","NA","1","NA","1","1","1","NA","NA","1","1","1","1","1",,"1",1,,,,,
"2013","BE",58082,"2","2013","29",17965,12993,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4972,,"NA","1","3","1","1","1","1","1","3","1","1","4","3000","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","312.33","NA","1","1","1","1","NA","NA","1","NA","1","NA","1","NA","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",58086,"2","2013","48",36430,32443,7841,7841,,,,,,,,7841,0,0,0,0,,356,,0,0,0,,3987,,"3","3","NA","2","1","1","1","1","3","1","1","5","1906","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","636.83","NA","1","1","1","1","NA","NA","1","NA","NA","1","NA","1","NA","1","NA","1",,"1",1,,,,,
"2013","BE",58092,"2","2013","17",4844,3925,0,0,,,,,,,,0,0,0,0,0,,102,,0,0,919,,0,,"NA","3","NA","1","1","1","1","1","3","1","1","4","2000","2","NA","2","2","2","2","1","4","6","2","1","189","NA","410.67","1200","1","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",58112,"2","2013","10",22224,18727,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3496,,"3","3","NA","1","1","1","1","1","3","1","3","5","4500","3","1","2","2","2","1","3","2","6","2","1","NA","NA","643.76","NA","1","1","1","1","1","NA","1","1","1","NA","1","1","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",58135,"2","2013","14",37805,54800,0,0,,,,,,,,0,0,0,0,0,,148,,0,0,0,,-16995,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","451.52","NA","1","1","1","1","NA","1","1","NA","NA","1","NA","1","1","1","NA","NA",,"1",1,,,,,
"2013","BE",58181,"3","2013","15",18576,8436,0,0,,,,,,,,0,0,0,0,0,,94,,0,0,0,,10140,,"3","3","NA","1","1","1","1","1","3","1","1","6","3500","1","NA","2","2","2","2","1","1","5","1","1","399","NA","462.83","NA","1","1","1","2","1","1","1","NA","1","1","NA","NA","1","NA","1","1",,"2",1.5,,,,,
"2013","BE",58194,"4","2013","12",49117,46914,0,0,,,,,,,,0,0,0,0,0,,115,,0,0,0,,2203,,"NA","NA","NA","1","1","2","1","1","1","1","2","6","2400","3","NA","2","2","2","1","2","1","4","2","1","NA","NA","717.1","NA","1","1","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3",,"2",1.5,,,,,
"2013","BE",58197,"2","2013","70",47490,44265,1802,1802,,,,,,,,1802,0,0,0,0,,266,,0,0,0,,3225,,"NA","3","NA","1","1","1","1","1","1","2","1","1","2000","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","1005","1211","1","1","1","1","1","NA","NA","1","1","1","1","1","1","NA","2","NA",,"2",1.5,,,,,
"2013","BE",58215,"2","2013","3",43519,41222,0,0,,,,,,,,0,0,0,0,0,,10398,,0,0,0,,2297,,"3","3","3","1","1","1","1","1","1","1","1","3","2000","2","NA","2","1","2","2","3","1","6","2","1","NA","NA","942.58","NA","1","1","1","2","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58245,"2","2013","9",30884,29590,0,0,,,,,,,,0,0,0,0,0,,175,,0,0,0,,1294,,"3","3","NA","1","1","1","1","1","1","1","1","4","3200","2","3","2","2","2","2","2","2","6","2","1","NA","NA","369.75","NA","1","1","1","NA","NA","NA","1","NA","1","NA","1","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",58246,"2","2013","9",14940,14876,0,0,,,,,,,,0,0,0,0,0,,29,,0,0,0,,64,,"NA","3","3","2","1","1","1","1","1","2","1","4","4000","1","NA","2","2","2","2","1","2","5","1","1","NA","NA","879","NA","1","1","1","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58268,"3","2013","3",46839,24317,0,0,,,,,,,,0,2772,0,0,2888,,96,,0,0,0,,22522,,"3","3","NA","1","1","1","1","1","1","3","1","5","3500","2","NA","2","2","2","2","3","2","4","1","1","NA","NA","723.78","NA","1","1","3","2","NA","NA","1","NA","NA","1","1","NA","NA","NA","1","1",,"2",1.3,,,,,
"2013","BE",58275,"3","2013","15",64676,63349,0,0,,,,,,,,0,4291,0,0,0,,138,,0,0,0,,1327,,"3","3","3","1","1","1","1","1","1","1","1","6","3700","3","3","2","2","2","2","2","3","4","2","1","NA","NA","878","465","1","1","1","NA","NA","1","3","1","NA","NA","NA","1","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",58299,"2","2013","11",20221,22790,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2569,,"3","3","NA","1","1","1","1","1","1","1","2","5","4000","2","NA","2","2","2","1","2","1","6","2","1","NA","NA","856.75","1900","1","1","2","1","NA","1","NA","NA","3","NA","1","NA","NA","1","2","NA",,"2",1.5,,,,,
"2013","BE",58326,"3","2013","20",47734,39010,0,0,,,,,,,,0,0,0,0,0,,52,,0,0,0,,8725,,"3","3","NA","1","1","2","1","1","1","1","1","2","1500","1","1","2","1","2","1","2","1","3","2","1","NA","NA","316.18","1059","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","1",,"2",1.5,,,,,
"2013","BE",58352,"2","2013","39",25547,20324,0,0,,,,,,,,0,0,0,0,0,,75,,0,0,0,,5224,,"NA","3","3","1","1","1","1","1","2","1","3","1","2500","1","NA","2","2","2","2","3","1","6","1","1","NA","NA","1180","675","1","1","2","1","1","1","1","NA","NA","NA","NA","NA","1","1","NA","NA",,"2",1.5,,,,,
"2013","BE",58370,"3","2013","15",100599,87155,0,0,,,,,,,,0,0,0,0,0,,1904,,0,0,0,,13443,,"3","3","NA","1","1","2","1","1","1","1","1","5","4000","1","3","2","2","2","2","2","2","6","2","1","NA","NA","580","NA","1","1","1","NA","1","NA","1","NA","1","1","1","1","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",58377,"2","2013","20",84329,73989,0,0,,,,,,,,0,0,0,0,0,,544,,0,0,0,,10339,,"3","3","3","2","1","1","1","1","1","1","1","3","2000","1","1","2","2","2","2","1","1","5","2","1","NA","NA","462.83","2800","1","1","1","2","1","NA","NA","1","1","1","NA","1","1","1","1","NA",,"2",1.5,,,,,
"2013","BE",58379,"2","2013","21",12137,6063,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,6074,,"NA","3","3","1","1","1","1","1","2","1","2","4","3500","1","1","2","2","2","1","2","1","4","2","1","NA","NA","408.08","NA","1","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58412,"3","2013","19",39794,34005,0,0,,,,,,,,0,0,0,0,0,,818,,0,0,0,,5788,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4000","3","NA","2","1","2","2","1","1","6","1","1","NA","NA","227.17","NA","1","1","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58421,"2","2013","15",64201,49319,0,0,,,,,,,,0,0,0,0,0,,230,,0,0,5304,,9577,,"NA","3","3","1","1","1","1","1","1","1","1","6","2750","3","NA","2","2","2","2","4","1","3","2","1","1300","NA","659.29","NA","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58470,"2","2013","13",32262,6449,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,25813,,"3","3","NA","1","1","1","1","1","1","1","1","6","20000","3","3","2","1","2","1","1","1","4","2","1","NA","NA","774.67","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",58481,"2","2013","16",73608,52197,0,0,,,,,,,,0,3912,0,0,5046,,326,,0,0,0,,21411,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","487.01","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58488,"2","2013","37",23833,2657,0,0,,,,,,,,0,0,0,0,0,,65,,0,0,7346,,13829,,"3","3","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1109.14","NA","1","1","1","1","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","2",,"2",1.5,,,,,
"2013","BE",58504,"2","2013","27",28616,28501,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,115,,"3","3","NA","1","1","1","1","1","1","1","1","4","4000","3","NA","2","2","2","2","3","2","2","2","1","NA","NA","313.33","2800","1","1","1","NA","NA","NA","NA","NA","1","1","1","1","NA","1","1","NA",,"2",1.5,,,,,
"2013","BE",58507,"2","2013","33",30816,17676,0,0,,,,,,,,0,4187,0,0,0,,0,,0,0,0,,13140,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5000","2","3","2","2","2","2","2","1","6","2","1","NA","NA","774.67","NA","1","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58511,"2","2013","56",33724,31030,3815,3815,,,,,,,,3815,0,0,0,0,,153,,0,0,0,,2694,,"3","3","NA","1","1","1","1","1","1","1","1","2","3000","1","NA","2","2","1","2","1","2","6","2","1","875","NA","732.88","NA","1","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","1","2","1",,"2",1.5,,,,,
"2013","BE",58517,"2","2013","15",24771,22793,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1978,,"NA","3","3","1","1","1","1","1","1","1","1","3","1800","1","NA","2","2","2","2","3","3","5","2","1","410","NA","654.17","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58519,"4","2013","20",30054,22496,0,0,,,,,,,,0,0,0,0,0,,68,,0,0,0,,7558,,"3","3","NA","1","1","2","1","1","1","1","1","5","1500","3","NA","2","2","2","2","3","2","3","2","1","NA","NA","390.62","939","1","1","1","1","1","1","1","1","NA","1","NA","NA","NA","NA","1","1",,"2",1.5,,,,,
"2013","BE",58564,"2","2013","8",56896,48669,8592,8592,,,,,,,,8592,0,0,0,0,,172,,0,0,0,,8227,,"NA","3","3","1","1","1","1","1","1","1","1","3","5000","3","NA","2","2","2","2","1","5","4","2","1","NA","NA","1686.4","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",58597,"2","2013","20",87909,29403,0,0,,,,,,,,0,0,0,0,0,,269,,0,0,0,,58506,,"3","3","NA","1","1","1","1","1","1","1","2","6","4000","3","NA","2","2","2","2","4","3","6","2","1","NA","NA","774.67","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58598,"2","2013","35",28968,28798,0,0,,,,,,,,0,0,0,0,0,,187,,0,0,0,,170,,"NA","3","3","1","1","1","1","1","1","1","1","5","4000","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","326.5","NA","1","1","1","NA","1","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58604,"2","2013","13",23543,19933,0,0,,,,,,,,0,0,0,0,0,,2006,,0,0,0,,3610,,"NA","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","621.25","NA","1","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",58608,"2","2013","15",33105,30391,0,0,,,,,,,,0,0,0,0,0,,51,,0,0,0,,2714,,"NA","3","3","1","1","1","1","3","1","1","1","3","NA","3","NA","2","1","1","2","3","2","6","2","1","NA","NA","714.17","750","1","1","1","1","1","NA","1","NA","1","1","1","1","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BE",58612,"2","2013","37",61052,38306,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,22747,,"3","3","NA","1","1","1","1","1","3","1","3","1","NA","2","2","2","2","2","2","1","3","6","2","1","NA","NA","674","NA","1","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
