"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BE",627211,740.170278637771,"1",1957,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",55,55,62721,"0","0","0","0"
"2013","BE",627212,740.170278637771,"4",1965,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",48,47,62721,"1","1","0","0"
"2013","BE",627213,740.170278637771,"2",1996,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",17,16,62721,"1","0","0","0"
"2013","BE",627281,740.170278637771,"4",1958,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",55,54,62728,"0.5833333333","0","0","0"
"2013","BE",627282,740.170278637771,"4",1985,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",28,27,62728,"99","0","0","0"
"2013","BE",627283,740.170278637771,"1",1990,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",22,22,62728,"0.9641760798","0","0","0"
"2013","BE",627721,740.170278637771,"3",1975,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",37,37,62772,"99","0","0","0"
"2013","BE",627722,740.170278637771,"2",1978,"2","1","4","1","11","2","NA","32","0","NA","NA","NA",34,34,62772,"99","0","0","0"
"2013","BE",627723,740.170278637771,"1",2010,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",3,2,62772,"1","0","0","0"
"2013","BE",627841,740.170278637771,"1",1972,"1","1","1","4","11","2","31","NA","NA","NA","NA","NA",41,40,62784,"1","0","0","0"
"2013","BE",627842,740.170278637771,"2",1980,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",33,32,62784,"99","0","0","0"
"2013","BE",627843,740.170278637771,"2",2011,"1","1","3","4","NA","NA","NA","NA","NA","NA","NA","NA",1,1,62784,"0.5891760798","0","0","0"
"2013","BE",628561,740.170278637771,"1",1943,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",69,69,62856,"1","0","0","0"
"2013","BE",628562,740.170278637771,"3",1949,"2","1","3","1","11","5","NA","NA","NA","NA","NA","0",63,63,62856,"0.5","2","0","100"
"2013","BE",628563,740.170278637771,"2",1980,"1","1","1","4","11","2","NA","NA","0","NA","NA","NA",32,32,62856,"0.7714285714","2","1","100"
"2013","BE",628621,740.170278637771,"2",1949,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",63,63,62862,"0","2","0","0"
"2013","BE",628622,740.170278637771,"1",1951,"2","1","4","1","11","2","NA","34","NA","NA","NA","NA",62,61,62862,"1","0","0","100"
"2013","BE",628623,740.170278637771,"2",1932,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,62862,"0.5","2","0","0"
"2013","BE",628691,740.170278637771,"4",1963,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",50,49,62869,"0.9","2","0","110"
"2013","BE",628692,740.170278637771,"4",1964,"2","1","4","1","11","5","35","NA","NA","0","NA","NA",48,48,62869,"1","1","0","0"
"2013","BE",628693,740.170278637771,"4",1993,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",19,19,62869,"0.7714285714","0","0","0"
"2013","BE",628771,740.170278637771,"1",1958,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",55,54,62877,"0.6571428571","0","0","111"
"2013","BE",628772,740.170278637771,"3",1960,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",52,52,62877,"0.6666666667","0","1","0"
"2013","BE",628773,740.170278637771,"3",1992,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",20,20,62877,"1","0","0","0"
"2013","BE",629001,740.170278637771,"3",1971,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",41,41,62900,"1","0","0","0"
"2013","BE",629002,740.170278637771,"3",2004,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",9,8,62900,"0.9166666667","0","0","0"
"2013","BE",629003,740.170278637771,"3",1973,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",39,39,62900,"0","0","0","100"
"2013","BE",629004,740.170278637771,"2",2010,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3,2,62900,"0.8246720653","0","0","0"
"2013","BE",629041,740.170278637771,"1",1965,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",47,47,62904,"0.7494883722","0","0","0"
"2013","BE",629042,740.170278637771,"1",1973,"2","1","3","1","11","NA","36","NA","NA","NA","NA","NA",40,39,62904,"0.5214285714","2","0","0"
"2013","BE",629043,740.170278637771,"3",1994,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",18,18,62904,"1","2","0","0"
"2013","BE",629044,740.170278637771,"2",1996,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",17,16,62904,"1","2","0","0"
"2013","BE",629251,740.170278637771,"1",1971,"1","1","2","1","11","2","NA","NA","NA","NA","NA","5",42,41,62925,"1","2","0","0"
"2013","BE",629252,740.170278637771,"4",2004,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",8,8,62925,"0","2","0","0"
"2013","BE",629253,740.170278637771,"1",1973,"2","1","2","4","11","NA","NA","NA","NA","0","NA","NA",40,39,62925,"1","2","0","0"
"2013","BE",629254,740.170278637771,"4",2010,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",3,2,62925,"0.4920634921","2","0","0"
"2013","BE",629321,740.170278637771,"3",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",39,38,62932,"99","0","0","0"
"2013","BE",629322,740.170278637771,"2",1976,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",37,36,62932,"1","0","0","100"
"2013","BE",629323,740.170278637771,"3",2007,"1","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",6,5,62932,"1","0","0","0"
"2013","BE",629324,740.170278637771,"2",2009,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",3,3,62932,"0.5","0","0","0"
"2013","BE",629341,740.170278637771,"1",1969,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",43,43,62934,"99","1","0","0"
"2013","BE",629342,740.170278637771,"2",1970,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42,42,62934,"0.7714285714","0","0","111"
"2013","BE",629343,740.170278637771,"4",1996,"2","1","1","1","11","2","36","NA","NA","NA","NA","NA",17,16,62934,"0","0","0","100"
"2013","BE",629344,740.170278637771,"3",1999,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",13,13,62934,"1","1","0","0"
"2013","BE",629361,740.170278637771,"2",1977,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",35,35,62936,"0.1936382589","0","0","101"
"2013","BE",629362,740.170278637771,"1",1983,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",29,29,62936,"1","1","0","0"
"2013","BE",629363,740.170278637771,"4",2009,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3,3,62936,"0.3333333333","0","0","0"
"2013","BE",629364,740.170278637771,"4",2011,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",1,1,62936,"0.8571428571","0","0","0"
"2013","BE",629581,740.170278637771,"1",1975,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",38,37,62958,"99","0","0","0"
"2013","BE",629582,740.170278637771,"3",1996,"2","1","3","1","11","2","NA","NA","NA","NA","NA","4",16,16,62958,"0.5","2","0","0"
"2013","BE",629583,740.170278637771,"2",2003,"1","1","4","4","11","5","NA","NA","0","NA","NA","NA",9,9,62958,"99","0","0","0"
"2013","BE",629584,740.170278637771,"3",1976,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",37,36,62958,"1","2","0","0"
"2013","BE",629591,740.170278637771,"3",1963,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",49,49,62959,"99","0","0","0"
"2013","BE",629592,740.170278637771,"3",1958,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",55,54,62959,"0.625","0","0","0"
"2013","BE",629593,740.170278637771,"1",1991,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22,21,62959,"1","2","0","1"
"2013","BE",629594,740.170278637771,"4",1995,"2","1","4","1","11","5","NA","NA","NA","NA","NA","0",18,17,62959,"0.9571428571","0","0","0"
"2013","BE",629651,740.170278637771,"1",1975,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",37,37,62965,"0","0","0","0"
"2013","BE",629652,740.170278637771,"3",1975,"2","1","4","1","11","NA","31","32","NA","0","NA","NA",38,37,62965,"0.4047619048","0","0","0"
"2013","BE",629653,740.170278637771,"1",2000,"2","1","4","4","NA","2","NA","NA","NA","0","0","NA",12,12,62965,"1","0","0","0"
"2013","BE",629654,740.170278637771,"3",2006,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",6,6,62965,"1","2","0","0"
"2013","BE",629711,740.170278637771,"1",1975,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",38,37,62971,"1","2","0","111"
"2013","BE",629712,740.170278637771,"3",1996,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",16,16,62971,"1","2","0","0"
"2013","BE",629713,740.170278637771,"3",2003,"1","1","4","1","11","2","NA","NA","NA","NA","NA","1",10,9,62971,"1","0","0","0"
"2013","BE",629714,740.170278637771,"1",1976,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",36,36,62971,"0","0","0","0"
"2013","BE",629851,740.170278637771,"4",1932,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",80,80,62985,"99","0","0","0"
"2013","BE",629852,740.170278637771,"2",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,62985,"0.8","1","0","0"
"2013","BE",629853,740.170278637771,"4",1985,"1","1","4","1","11","2","NA","NA","11","NA","0","NA",28,27,62985,"1","0","0","0"
"2013","BE",629854,740.170278637771,"4",1979,"2","1","1","1","11","2","NA","32","NA","NA","NA","NA",33,33,62985,"99","1","0","0"
"2013","BE",629961,740.170278637771,"3",1966,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",46,46,62996,"0","0","0","0"
"2013","BE",629962,740.170278637771,"3",1992,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",21,20,62996,"0.7678571429","0","0","0"
"2013","BE",629963,740.170278637771,"2",2008,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",5,4,62996,"1","0","0","0"
"2013","BE",629964,740.170278637771,"1",1996,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",16,16,62996,"0.6327096851","2","0","100"
"2013","BE",630131,740.170278637771,"3",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",74,73,63013,"0.1666666667","2","0","0"
"2013","BE",630132,740.170278637771,"2",1960,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",53,52,63013,"1","0","0","0"
"2013","BE",630133,740.170278637771,"2",1968,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",45,44,63013,"99","0","0","111"
"2013","BE",630134,740.170278637771,"4",1995,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",18,17,63013,"0","0","0","0"
"2013","BE",630301,740.170278637771,"2",1972,"1","1","1","1","11","5","NA","NA","0","NA","NA","0",41,40,63030,"0.4166666667","2","0","100"
"2013","BE",630302,740.170278637771,"1",1977,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",36,35,63030,"0.75","0","0","0"
"2013","BE",630303,740.170278637771,"4",2008,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",5,4,63030,"99","0","0","0"
"2013","BE",630304,740.170278637771,"1",2010,"1","1","1","4","11","2","NA","NA","0","NA","NA","0",3,2,63030,"99","0","0","0"
"2013","BE",630331,740.170278637771,"3",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",38,38,63033,"1","0","1","0"
"2013","BE",630332,740.170278637771,"2",1976,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",37,36,63033,"1","0","0","100"
"2013","BE",630333,740.170278637771,"2",2007,"1","1","4","4","11","5","NA","32","NA","NA","NA","NA",5,5,63033,"0.6388888889","2","0","0"
"2013","BE",630334,740.170278637771,"2",2009,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",4,3,63033,"99","0","0","0"
"2013","BE",630481,740.170278637771,"3",1979,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",34,33,63048,"0.3333333333","0","0","0"
"2013","BE",630482,740.170278637771,"3",2009,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",3,3,63048,"1","0","0","0"
"2013","BE",630483,740.170278637771,"2",1978,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",34,34,63048,"1","0","0","0"
"2013","BE",630484,740.170278637771,"1",2012,"2","1","4","1","11","2","NA","32","NA","NA","NA","NA",1,0,63048,"1","0","0","0"
"2013","BE",630601,740.170278637771,"3",1967,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",46,45,63060,"0.25","0","0","0"
"2013","BE",630602,740.170278637771,"1",1972,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40,40,63060,"99","0","1","0"
"2013","BE",630603,740.170278637771,"1",1990,"1","1","2","1","11","2","NA","NA","0","NA","NA","NA",22,22,63060,"1","0","0","0"
"2013","BE",630604,740.170278637771,"1",1995,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",18,17,63060,"99","0","0","0"
"2013","BE",630641,740.170278637771,"3",1970,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",43,42,63064,"0.5142857143","0","0","111"
"2013","BE",630642,740.170278637771,"4",1970,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",43,42,63064,"99","2","0","0"
"2013","BE",630643,740.170278637771,"2",1996,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",16,16,63064,"99","2","0","0"
"2013","BE",630644,740.170278637771,"1",2000,"1","1","1","1","11","5","NA","NA","NA","NA","0","NA",12,12,63064,"0.5","0","0","0"
"2013","BE",630881,740.170278637771,"2",1977,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35,35,63088,"99","0","0","0"
"2013","BE",630882,740.170278637771,"3",1984,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",28,28,63088,"0.619047619","2","0","0"
"2013","BE",630883,740.170278637771,"4",2007,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",5,5,63088,"99","2","0","100"
"2013","BE",630884,740.170278637771,"1",2003,"2","1","1","1","11","5","NA","36","NA","NA","NA","NA",9,9,63088,"1","2","0","101"
"2013","BE",631331,740.170278637771,"1",1962,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",50,50,63133,"1","2","0","101"
"2013","BE",631332,740.170278637771,"3",1972,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",40,40,63133,"99","0","0","0"
"2013","BE",631333,740.170278637771,"4",2003,"1","1","4","1","11","2","NA","36","NA","NA","NA","NA",10,9,63133,"0","0","0","0"
"2013","BE",631334,740.170278637771,"2",2005,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",8,7,63133,"1","0","0","0"
"2013","BE",631361,740.170278637771,"2",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",38,38,63136,"1","0","0","0"
"2013","BE",631362,740.170278637771,"3",1976,"2","1","4","1","NA","NA","NA","NA","NA","0","NA","NA",37,36,63136,"0.656547619","0","0","0"
"2013","BE",631363,740.170278637771,"4",2007,"1","1","3","1","11","5","NA","NA","NA","0","0","NA",5,5,63136,"99","0","0","110"
"2013","BE",631364,740.170278637771,"2",2009,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",4,3,63136,"0.5","1","0","101"
"2013","BE",631441,740.170278637771,"4",1981,"1","1","4","1","11","2","32","NA","8","NA","NA","NA",32,31,63144,"1","0","0","0"
"2013","BE",631442,740.170278637771,"2",2006,"1","1","4","1","11","2","NA","NA","NA","NA","0","0",6,6,63144,"99","2","0","1"
"2013","BE",631443,740.170278637771,"1",2010,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",3,2,63144,"0.5","0","0","0"
"2013","BE",631444,740.170278637771,"1",1984,"2","1","4","1","14","2","NA","NA","NA","NA","NA","0",28,28,63144,"0.2576684862","0","1","0"
"2013","BE",631491,740.170278637771,"3",1973,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",40,39,63149,"0.856704319","1","0","111"
"2013","BE",631492,740.170278637771,"3",2004,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",9,8,63149,"99","0","0","101"
"2013","BE",631493,740.170278637771,"1",2006,"2","1","1","1","11","2","NA","NA","8","0","NA","NA",6,6,63149,"1","0","1","0"
"2013","BE",631494,740.170278637771,"2",1974,"2","1","1","4","11","NA","NA","32","NA","NA","0","NA",39,38,63149,"1","1","0","101"
"2013","BE",631521,740.170278637771,"3",1975,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",38,37,63152,"0.625","0","0","0"
"2013","BE",631522,740.170278637771,"1",1975,"2","1","3","1","NA","2","NA","NA","0","NA","NA","NA",38,37,63152,"0.9285714286","2","0","0"
"2013","BE",631523,740.170278637771,"2",2002,"2","1","3","4","11","5","NA","NA","NA","NA","NA","NA",11,10,63152,"1","0","0","0"
"2013","BE",631524,740.170278637771,"3",2004,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,63152,"0.75","0","0","0"
"2013","BE",631681,740.170278637771,"4",1963,"1","1","4","1","11","5","NA","NA","NA","NA","0","NA",49,49,63168,"0.4642857143","1","0","100"
"2013","BE",631682,740.170278637771,"3",1965,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","0",47,47,63168,"99","2","0","0"
"2013","BE",631683,740.170278637771,"3",1989,"1","1","1","1","11","2","NA","NA","8","NA","0","0",23,23,63168,"0.5","0","0","0"
"2013","BE",631684,740.170278637771,"4",1992,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",20,20,63168,"99","2","0","0"
"2013","BE",632001,740.170278637771,"1",1952,"1","1","1","1","NA","2","NA","NA","0","NA","NA","NA",61,60,63200,"99","0","0","0"
"2013","BE",632002,740.170278637771,"4",1954,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,58,63200,"0","1","0","101"
"2013","BE",632003,740.170278637771,"3",1989,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",24,23,63200,"0.9583333333","0","0","101"
"2013","BE",632004,740.170278637771,"1",1989,"1","1","4","1","NA","2","NA","32","NA","0","NA","0",24,23,63200,"1","0","0","0"
"2013","BE",632461,740.170278637771,"1",1983,"1","1","4","1","14","2","NA","NA","NA","NA","NA","NA",30,29,63246,"0.5","0","1","0"
"2013","BE",632462,740.170278637771,"1",1982,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",31,30,63246,"0.5","0","0","0"
"2013","BE",632463,740.170278637771,"2",2010,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",2,2,63246,"1","2","0","0"
"2013","BE",632464,740.170278637771,"4",2012,"1","1","1","1","11","NA","NA","NA","5","NA","NA","NA",0,0,63246,"0.7904761905","0","0","0"
"2013","BE",632531,740.170278637771,"4",1975,"1","1","4","1","11","2","NA","32","NA","NA","NA","0",37,37,63253,"99","2","0","0"
"2013","BE",632532,740.170278637771,"2",1976,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",37,36,63253,"0.3333333333","0","0","101"
"2013","BE",632533,740.170278637771,"2",1999,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",14,13,63253,"1","0","0","100"
"2013","BE",632534,740.170278637771,"4",2001,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",12,11,63253,"99","0","1","0"
"2013","BE",632541,740.170278637771,"4",1962,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",50,50,63254,"0.5","0","0","0"
"2013","BE",632542,740.170278637771,"4",1972,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",40,40,63254,"0.0833333333","2","0","0"
"2013","BE",632543,740.170278637771,"4",2003,"1","1","3","1","11","2","NA","NA","NA","45","NA","NA",9,9,63254,"0","2","0","0"
"2013","BE",632544,740.170278637771,"4",2005,"2","1","4","1","11","NA","NA","41","6","NA","NA","0",8,7,63254,"0","0","0","0"
"2013","BE",632631,740.170278637771,"2",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",52,51,63263,"0.6571428571","2","0","100"
"2013","BE",632632,740.170278637771,"4",1961,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",51,51,63263,"0.7857142857","0","0","0"
"2013","BE",632633,740.170278637771,"3",1991,"2","1","1","1","11","NA","NA","NA","NA","NA","0","0",21,21,63263,"1","1","0","0"
"2013","BE",632634,740.170278637771,"1",1995,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",18,17,63263,"0.9285714286","0","0","0"
"2013","BE",632811,740.170278637771,"4",1977,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",35,35,63281,"99","2","0","0"
"2013","BE",632812,740.170278637771,"2",1977,"2","1","4","1","11","2","NA","NA","NA","0","0","NA",35,35,63281,"0.7285714286","2","0","0"
"2013","BE",632813,740.170278637771,"4",2004,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",8,8,63281,"1","0","0","0"
"2013","BE",632814,740.170278637771,"2",2006,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",6,6,63281,"99","0","0","100"
"2013","BE",632871,740.170278637771,"1",1962,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",50,50,63287,"0.8805869325","0","0","0"
"2013","BE",632872,740.170278637771,"1",1964,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",48,48,63287,"0.8428571429","2","0","0"
"2013","BE",632873,740.170278637771,"3",1987,"1","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",26,25,63287,"1","0","0","111"
